step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.438660,-1.600588,2.983055,0.000000,0.000000,0.000000,0.340000,0.780000,1.000000,0.400000,-1.000000,0.000000
1,1.438660,-1.600588,2.983055,0.028000,0.000000,0.000000,0.340000,0.780000,1.000000,0.400000,-1.000000,0.028000
2,1.438383,-1.600543,2.983055,0.047635,-0.005371,-0.229722,0.340000,0.780000,1.000000,0.400000,-1.000000,0.047635
3,1.437921,-1.600415,2.980758,0.067488,-0.012065,-0.377667,0.340000,0.760000,1.000000,0.400000,-1.000000,0.067488
4,1.437275,-1.600188,2.976981,0.087510,-0.017163,-0.588154,0.340000,0.740000,1.000000,0.400000,-1.000000,0.087510
5,1.436439,-1.599875,2.971100,0.107687,-0.022611,-0.763189,0.340000,0.720000,1.000000,0.400000,-1.000000,0.107687
6,1.435417,-1.599470,2.963468,0.127990,-0.027657,-0.939612,0.320000,0.680000,1.000000,0.400000,-1.000000,0.127990
7,1.434206,-1.598971,2.954072,0.148411,-0.032378,-1.111420,0.320000,0.640000,1.000000,0.400000,-1.000000,0.148411
8,1.432808,-1.598376,2.942958,0.168948,-0.036736,-1.278228,0.320000,0.620000,1.000000,0.200000,-1.000000,0.168948
9,1.431224,-1.597682,2.930175,0.175598,-0.040692,-1.439602,0.300000,0.580000,1.000000,0.200000,-1.000000,0.175598
10,1.429593,-1.596916,2.915779,0.182449,-0.044443,-1.587946,0.300000,0.540000,1.000000,0.200000,-1.000000,0.182449
11,1.427914,-1.596074,2.899900,0.189497,-0.047935,-1.726458,0.300000,0.500000,1.000000,0.200000,-1.000000,0.189497
12,1.426189,-1.595155,2.882635,0.196731,-0.051144,-1.856682,0.280000,0.460000,1.000000,0.200000,-1.000000,0.196731
13,1.424418,-1.594157,2.864068,0.204142,-0.054059,-1.979449,0.280000,0.440000,1.000000,0.200000,-1.000000,0.204142
14,1.422603,-1.593078,2.844274,0.211715,-0.056679,-2.095267,0.260000,0.400000,1.000000,0.200000,-1.000000,0.211715
15,1.420745,-1.591916,2.823321,0.219435,-0.059002,-2.204484,0.260000,0.380000,1.000000,0.200000,-1.000000,0.219435
16,1.418845,-1.590669,2.801276,0.227288,-0.061031,-2.307357,0.240000,0.360000,1.000000,0.200000,-1.000000,0.227288
17,1.416907,-1.589335,2.778203,0.235258,-0.062766,-2.404093,0.240000,0.360000,1.000000,0.200000,-1.000000,0.235258
18,1.414931,-1.587912,2.754162,0.243329,-0.064212,-2.494861,0.240000,0.360000,1.000000,0.200000,-1.000000,0.243329
