step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.546736,1.224745,-2.262698,0.000000,0.000000,0.000000,0.160000,0.200000,0.500000,-0.191489,-0.276596,0.000000
1,-1.546736,1.224745,-2.262698,-0.013404,0.000000,0.000000,0.160000,0.200000,0.500000,-0.191489,-0.276596,-0.013404
2,-1.546650,1.224849,-2.262698,-0.026809,0.000000,0.000000,0.160000,0.200000,0.500000,-0.191489,-0.276596,-0.026809
3,-1.546479,1.225055,-2.262698,-0.040213,0.000000,0.000000,0.160000,0.200000,0.500000,-0.191489,-0.276596,-0.040213
4,-1.546223,1.225365,-2.262698,-0.053617,0.000000,0.000000,0.160000,0.200000,0.500000,-0.191489,-0.276596,-0.053617
5,-1.545881,1.225778,-2.262698,-0.067022,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.067022
6,-1.545453,1.226294,-2.262698,-0.083405,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.083405
7,-1.544921,1.226936,-2.262698,-0.099789,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.099789
8,-1.544284,1.227704,-2.262698,-0.116173,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.116173
9,-1.543543,1.228599,-2.262698,-0.132557,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.132557
10,-1.542697,1.229620,-2.262698,-0.148941,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.148941
11,-1.541747,1.230767,-2.262698,-0.165326,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.165326
12,-1.540692,1.232040,-2.262698,-0.181711,0.000000,0.000000,0.160000,0.200000,0.500000,-0.234043,-0.276596,-0.181711
13,-1.539533,1.233439,-2.262698,-0.198097,0.000000,0.000000,0.160000,0.220000,0.520000,-0.276596,-0.276596,-0.198097
14,-1.538269,1.234964,-2.262698,-0.217462,0.000000,0.000000,0.160000,0.220000,0.520000,-0.276596,-0.276596,-0.217462
15,-1.536882,1.236639,-2.262698,-0.236828,0.000000,0.000000,0.160000,0.220000,0.520000,-0.276596,-0.276596,-0.236828
16,-1.535371,1.238462,-2.262698,-0.256194,0.000000,0.000000,0.160000,0.220000,0.520000,-0.276596,-0.276596,-0.256194
17,-1.533736,1.240435,-2.262698,-0.275562,0.000000,0.000000,0.160000,0.220000,0.520000,-0.276596,-0.276596,-0.275562
