step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.099517,1.651010,-1.292322,0.000000,0.000000,0.000000,0.180000,0.140000,0.140000,0.200000,-0.600000,0.000000
1,-1.099517,1.651010,-1.292322,0.014000,0.000000,0.000000,0.180000,0.140000,0.140000,0.200000,-0.600000,0.014000
2,-1.099478,1.650876,-1.292322,0.022731,-0.007701,-0.329379,0.180000,0.140000,0.140000,0.200000,-0.600000,0.022731
3,-1.099490,1.650636,-1.295616,0.037611,-0.010586,-0.071091,0.180000,0.140000,0.140000,0.200000,-0.600000,0.037611
4,-1.099489,1.650245,-1.296327,0.047796,-0.010428,-0.588470,0.180000,0.140000,0.140000,0.200000,-0.650000,0.047796
5,-1.099460,1.649757,-1.302212,0.059592,-0.018340,-0.462169,0.180000,0.140000,0.140000,0.200000,-0.600000,0.059592
6,-1.099479,1.649134,-1.306834,0.071824,-0.019031,-0.662680,0.160000,0.140000,0.140000,0.200000,-0.650000,0.071824
7,-1.099475,1.648391,-1.313460,0.083195,-0.023517,-0.752580,0.160000,0.140000,0.140000,0.200000,-0.650000,0.083195
8,-1.099491,1.647526,-1.320986,0.094756,-0.026872,-0.873347,0.160000,0.140000,0.160000,0.200000,-0.650000,0.094756
9,-1.099517,1.646542,-1.329720,0.106442,-0.030099,-0.982549,0.160000,0.140000,0.160000,0.200000,-0.650000,0.106442
10,-1.099555,1.645436,-1.339545,0.118184,-0.033156,-1.089892,0.160000,0.120000,0.140000,0.200000,-0.650000,0.118184
11,-1.099607,1.644210,-1.350444,0.129963,-0.036075,-1.195648,0.160000,0.120000,0.140000,0.200000,-0.650000,0.129963
12,-1.099675,1.642863,-1.362401,0.141770,-0.038857,-1.300023,0.160000,0.120000,0.140000,0.200000,-0.650000,0.141770
13,-1.099762,1.641395,-1.375401,0.153602,-0.041499,-1.403066,0.160000,0.120000,0.140000,0.200000,-0.650000,0.153602
14,-1.099871,1.639808,-1.389431,0.165455,-0.043994,-1.504748,0.160000,0.120000,0.140000,0.200000,-0.650000,0.165455
15,-1.100005,1.638101,-1.404479,0.177328,-0.046333,-1.605006,0.160000,0.120000,0.140000,0.200000,-0.700000,0.177328
16,-1.100168,1.636276,-1.420529,0.188350,-0.049169,-1.732104,0.160000,0.120000,0.140000,0.200000,-0.700000,0.188350
17,-1.100372,1.634340,-1.437850,0.199520,-0.051709,-1.849138,0.160000,0.120000,0.140000,0.200000,-0.700000,0.199520
18,-1.100621,1.632294,-1.456341,0.210795,-0.053959,-1.959283,0.160000,0.120000,0.120000,0.200000,-0.750000,0.210795
19,-1.100916,1.630138,-1.475934,0.221333,-0.056382,-2.083548,0.200000,0.120000,0.120000,0.200000,-0.750000,0.221333
20,-1.101267,1.627881,-1.496770,0.232007,-0.058470,-2.198854,0.200000,0.120000,0.120000,0.200000,-0.750000,0.232007
21,-1.101679,1.625524,-1.518758,0.242784,-0.060229,-2.307013,0.200000,0.120000,0.120000,0.200000,-0.750000,0.242784
22,-1.102154,1.623068,-1.541828,0.253638,-0.061668,-2.409135,0.200000,0.100000,0.120000,0.200000,-0.750000,0.253638
23,-1.102697,1.620515,-1.565920,0.264544,-0.062793,-2.505925,0.200000,0.140000,0.120000,0.200000,-0.750000,0.264544
24,-1.103312,1.617867,-1.590979,0.275485,-0.063607,-2.597841,0.200000,0.140000,0.100000,0.200000,-0.750000,0.275485
25,-1.104004,1.615125,-1.616957,0.286441,-0.064113,-2.685178,1.000000,0.140000,0.100000,0.200000,-0.800000,0.286441
26,-1.104776,1.612294,-1.643809,0.296689,-0.064515,-2.776759,1.000000,0.140000,0.100000,0.200000,-0.800000,0.296689
27,-1.105636,1.609382,-1.671577,0.306962,-0.064584,-2.861855,1.000000,0.140000,0.100000,0.200000,-0.800000,0.306962
28,-1.106588,1.606393,-1.700195,0.317240,-0.064324,-2.940961,1.000000,0.140000,0.100000,0.200000,-0.800000,0.317240
29,-1.107635,1.603330,-1.729605,0.327503,-0.063738,-3.014430,1.000000,0.140000,0.100000,0.200000,-0.800000,0.327503
30,-1.108782,1.600197,-1.759749,0.337736,-0.062830,-3.082527,1.000000,0.140000,0.100000,0.200000,-0.800000,0.337736
31,-1.110034,1.596997,-1.790574,0.347920,-0.061606,-3.145453,0.960000,0.140000,0.080000,0.200000,-0.850000,0.347920
32,-1.111393,1.593736,-1.822029,0.357458,-0.060042,-3.202202,0.920000,0.120000,0.100000,0.200000,-0.850000,0.357458
33,-1.112864,1.590423,-1.854051,0.366928,-0.058180,-3.253089,0.880000,0.160000,0.120000,0.200000,-0.800000,0.366928
34,-1.114448,1.587063,-1.886582,0.376877,-0.056088,-3.300877,0.840000,0.160000,0.120000,0.200000,-0.800000,0.376877
35,-1.116151,1.583654,-1.919591,0.386719,-0.053701,-3.344203,0.800000,0.160000,0.120000,0.200000,-0.800000,0.386719
36,-1.117978,1.580204,-1.953033,0.396441,-0.051027,-3.383120,0.700000,0.160000,0.120000,0.200000,-0.850000,0.396441
37,-1.119930,1.576716,-1.986864,0.405505,-0.047970,-3.413226,0.680000,1.000000,0.120000,0.650000,0.200000,0.405505
38,-1.122007,1.573200,-2.020996,0.450814,-0.029834,-2.803824,0.660000,1.000000,0.100000,0.650000,0.200000,0.450814
