boot_mean_snn,boot_mean_ann,boot_diff,boot_ratio_pct_literal,boot_ratio_pct_signed
-74.42,-74.91,0.4899999999999949,99.34588172473636,100.65411827526364
-74.58,-74.69,0.10999999999999943,99.85272459499264,100.14727540500736
-73.35,-71.84,-1.509999999999991,102.10189309576836,97.89810690423164
-74.58,-72.7,-1.8799999999999955,102.585969738652,97.41403026134802
-75.32,-73.19,-2.1299999999999955,102.9102336384752,97.08976636152481
-72.97,-72.17,-0.7999999999999972,101.10849383400304,98.89150616599696
-74.06,-72.47,-1.5900000000000034,102.19401131502693,97.80598868497309
-74.99,-69.6,-5.390000000000001,107.74425287356321,92.25574712643679
-70.89,-76.05,5.159999999999997,93.21499013806707,106.78500986193293
-74.36,-74.6,0.23999999999999488,99.67828418230563,100.32171581769435
-74.38,-71.87,-2.509999999999991,103.49241686378181,96.50758313621819
-74.64,-72.49,-2.1500000000000057,102.96592633466686,97.03407366533314
-74.08,-73.3,-0.7800000000000011,101.06412005457027,98.93587994542973
-74.4,-71.63,-2.7700000000000102,103.86709479268464,96.13290520731536
-73.34,-73.14,-0.20000000000000284,100.2734481815696,99.72655181843041
-74.86,-72.39,-2.469999999999999,103.41207349081365,96.58792650918635
-75.92,-73.22,-2.700000000000003,103.6875170718383,96.3124829281617
-71.5,-70.82,-0.6800000000000068,100.96018073990398,99.03981926009601
-73.77,-71.62,-2.1499999999999915,103.00195476123986,96.99804523876013
-74.18,-74.29,0.10999999999999943,99.85193161932966,100.14806838067034
-74.77,-74.0,-0.769999999999996,101.04054054054052,98.95945945945947
-73.02,-75.41,2.3900000000000006,96.83065906378464,103.16934093621535
-72.96,-72.96,0.0,100.0,100.0
-73.57,-71.95,-1.6199999999999903,102.25156358582348,97.74843641417652
-74.57,-75.23,0.6600000000000108,99.12269041605741,100.87730958394259
-74.22,-71.98,-2.239999999999995,103.11197554876355,96.88802445123646
-75.31,-72.8,-2.510000000000005,103.4478021978022,96.5521978021978
-73.32,-72.7,-0.6199999999999903,100.85281980742778,99.14718019257222
-73.12,-72.48,-0.6400000000000006,100.88300220750553,99.11699779249447
-75.31,-75.24,-0.07000000000000739,100.09303561935141,99.90696438064857
-76.01,-72.36,-3.6500000000000057,105.04422332780543,94.95577667219457
-75.11,-71.77,-3.3400000000000034,104.6537550508569,95.34624494914308
-72.49,-72.83,0.3400000000000034,99.53315941233008,100.46684058766992
-74.23,-72.7,-1.5300000000000011,102.10453920220081,97.89546079779917
-73.96,-71.3,-2.6599999999999966,103.73071528751751,96.26928471248247
-73.49,-71.15,-2.339999999999989,103.28882642304988,96.71117357695012
-74.96,-72.37,-2.589999999999989,103.57883100732346,96.42116899267654
-77.28,-71.78,-5.5,107.66230147673446,92.33769852326553
-73.5,-72.1,-1.4000000000000057,101.94174757281553,98.05825242718446
-72.89,-72.42,-0.46999999999999886,100.64899199116266,99.35100800883734
-75.13,-72.25,-2.8799999999999955,103.98615916955016,96.01384083044984
-77.55,-71.75,-5.799999999999997,108.08362369337978,91.91637630662022
-73.3,-69.85,-3.450000000000003,104.93915533285612,95.06084466714387
-73.88,-72.27,-1.6099999999999994,102.22775702227757,97.77224297772243
-76.34,-73.27,-3.0700000000000074,104.18998225740413,95.81001774259586
-74.34,-76.7,2.3599999999999994,96.92307692307692,103.07692307692307
-76.61,-73.11,-3.5,104.78730679797566,95.21269320202434
-74.55,-73.93,-0.6199999999999903,100.83863113756254,99.16136886243746
-73.18,-71.93,-1.25,101.73780063951064,98.26219936048936
-71.94,-72.85,0.9099999999999966,98.75085792724776,101.24914207275222
-75.5,-72.82,-2.680000000000007,103.68030760780007,96.31969239219994
-74.19,-72.75,-1.4399999999999977,101.97938144329896,98.02061855670104
-74.92,-69.86,-5.060000000000002,107.24305754365875,92.75694245634125
-73.85,-71.56,-2.289999999999992,103.2001117942985,96.79988820570152
-75.45,-70.8,-4.650000000000006,106.56779661016951,93.4322033898305
-72.91,-70.68,-2.2299999999999898,103.15506508205998,96.84493491794002
-73.77,-73.81,0.04000000000000625,99.94580680124643,100.05419319875357
-74.79,-76.16,1.3699999999999903,98.20115546218489,101.79884453781511
-72.1,-71.68,-0.4199999999999875,100.58593749999997,99.41406250000003
-75.35,-71.53,-3.819999999999993,105.34041660841605,94.65958339158395
-72.74,-70.87,-1.8699999999999903,102.63863411880907,97.36136588119093
-72.91,-74.44,1.5300000000000011,97.944653412144,102.055346587856
-73.97,-72.54,-1.4299999999999926,101.97132616487454,98.02867383512546
-75.17,-70.77,-4.400000000000006,106.21732372474213,93.78267627525787
-73.6,-73.42,-0.1799999999999926,100.24516480523017,99.75483519476983
-74.58,-75.75,1.1700000000000017,98.45544554455445,101.54455445544555
-75.12,-71.95,-3.1700000000000017,104.40583738707436,95.59416261292564
-73.54,-71.79,-1.75,102.43766541301017,97.56233458698983
-73.82,-73.92,0.10000000000000853,99.86471861471861,100.1352813852814
-74.37,-76.01,1.6400000000000006,97.84238915932114,102.15761084067884
-74.81,-69.55,-5.260000000000005,107.56290438533429,92.4370956146657
-73.86,-73.08,-0.7800000000000011,101.06732348111657,98.93267651888341
-75.46,-73.88,-1.5799999999999983,102.1386031402274,97.86139685977261
-72.32,-71.95,-0.36999999999999034,100.51424600416954,99.48575399583045
-74.63,-71.94,-2.6899999999999977,103.73922713372255,96.26077286627745
-73.74,-71.46,-2.280000000000001,103.1905961376994,96.8094038623006
-73.48,-72.03,-1.4500000000000028,102.01305011800639,97.98694988199361
