trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
7,112.0,0.25745547484193304,0.2891872266048711,0.17005707553443178,0.008113555681426587,0.37377338460498455,0.02518533706109459,0.2997893673611736,0.15152916990429935,0.25386593289473236,4
11,112.0,0.06170368582824344,0.3172723187632564,0.058989059892637634,0.07812113946451694,0.5869286620877616,0.03858706037726524,0.3919268242041971,0.40370226906906626,0.28317853697148904,4
4,112.0,0.6736195790785621,0.31030930031509646,0.09735197850157434,0.006458866953656292,0.49878408658505224,0.17301105191498756,0.32401417380837505,0.40246121720664446,0.29032720100758336,5
13,112.0,0.5722544546862651,0.41150495149702976,0.10449499605529433,0.020177146332061323,0.5530434248373585,0.09654617846682344,0.7485685051795992,0.28455709820616343,0.07138094412170748,9
6,112.0,0.6148554402785049,0.44023398677090275,0.22442310551961603,0.006118742104114732,0.5716347294199101,0.12692035104682214,0.5342633449925392,0.19512289350204803,0.2252349825307451,8
3,112.0,0.19554692304813875,0.25271908942502785,0.22875216761582057,0.005503092835547529,0.19099627023560511,0.16766484554439454,0.6245091800738787,0.15341730646356477,0.3938626237690696,12
0,112.0,0.10647905002670763,0.20962012388321388,0.0796227256945105,0.010890945166791618,0.49459516209440435,0.1026127884514197,0.48512680204129827,0.37378854786938726,0.12429554996255987,8
18,112.0,0.29017212170246826,0.27919790654206633,0.3027531006594723,0.00703897081373506,0.5936383991998008,0.06470724889418615,0.6608951405714969,0.4891318289632575,0.36520157475491194,6
15,112.0,0.5498888561147619,0.20779358930642805,0.2049798673268049,0.21625483389579017,0.49013167959901893,0.09830530099496992,0.2119710189682448,0.19924435782671313,0.3940460926086191,6
5,112.0,0.26467855008024677,0.11757178364084289,0.25793817108133216,0.06642046158493013,0.5762128079132853,0.20725388983878953,0.6142430471434073,0.25882024002587334,0.05952517841874663,15
14,112.0,0.34298329162569896,0.12153318004042868,0.3926423611365929,0.03831218241315029,0.18448110631661713,0.04119978903041761,0.3513795832182167,0.25603253418156063,0.09022404090889269,15
2,112.0,0.37159327815787446,0.08576114412575564,0.2724886613269402,0.02859293517145583,0.113667248398806,0.13209259086804623,0.2965695971501457,0.06024664794237768,0.07443191628644397,13
1,114.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16
9,115.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13
16,115.0,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3
