9.60e+01,-5.00e+02,-5.00e+02,-5.00e+02,-4.99e+02,1.60e+01,1.90e+01
1.92e+02,-5.00e+02,-4.68e+02,-4.68e+02,-3.09e+02,1.60e+01,1.70e+01
2.88e+02,-5.00e+02,-2.56e+02,-2.56e+02,-1.10e+02,1.60e+01,1.65e+01
3.84e+02,-5.00e+02,-1.99e+02,-1.99e+02,-1.19e+02,1.60e+01,1.70e+01
4.80e+02,-4.97e+02,-2.00e+02,-1.99e+02,-1.19e+02,1.60e+01,1.60e+01
5.76e+02,-4.96e+02,-1.88e+02,-1.88e+02,-8.89e+01,1.60e+01,1.65e+01
6.72e+02,-2.08e+02,-1.84e+02,-1.84e+02,-1.01e+02,1.60e+01,1.70e+01
7.68e+02,-2.03e+02,-1.76e+02,-1.76e+02,-8.68e+01,1.60e+01,1.70e+01
8.64e+02,-1.94e+02,-1.74e+02,-1.74e+02,-8.98e+01,1.70e+01,1.90e+01
9.60e+02,-1.98e+02,-1.77e+02,-1.74e+02,-8.98e+01,1.70e+01,1.90e+01
1.06e+03,-1.94e+02,-1.76e+02,-1.74e+02,-8.98e+01,1.70e+01,2.00e+01
1.15e+03,-1.94e+02,-1.74e+02,-1.74e+02,-8.98e+01,1.70e+01,2.00e+01
1.25e+03,-1.95e+02,-1.73e+02,-1.73e+02,-8.69e+01,1.70e+01,1.90e+01
1.34e+03,-1.94e+02,-1.75e+02,-1.73e+02,-8.69e+01,1.80e+01,2.00e+01
1.44e+03,-1.92e+02,-1.68e+02,-1.68e+02,-8.66e+01,1.80e+01,2.00e+01
1.54e+03,-1.94e+02,-1.76e+02,-1.68e+02,-8.66e+01,1.80e+01,2.10e+01
1.63e+03,-1.92e+02,-1.77e+02,-1.68e+02,-8.66e+01,1.80e+01,2.10e+01
