9.60e+01,-5.00e+02,-5.00e+02,-5.00e+02,-4.99e+02,1.60e+01,2.50e+01
1.92e+02,-5.00e+02,-4.58e+02,-4.58e+02,-2.50e+02,1.60e+01,2.15e+01
2.88e+02,-5.00e+02,-4.46e+02,-4.46e+02,-1.75e+02,1.60e+01,1.80e+01
3.84e+02,-4.62e+02,-3.92e+02,-3.92e+02,-1.31e+02,1.70e+01,2.20e+01
4.80e+02,-4.30e+02,-3.78e+02,-3.78e+02,-1.04e+02,1.70e+01,2.20e+01
5.76e+02,-4.07e+02,-1.75e+02,-1.75e+02,-9.69e+01,1.70e+01,2.30e+01
6.72e+02,-4.00e+02,-1.59e+02,-1.59e+02,-5.63e+01,1.80e+01,2.40e+01
7.68e+02,-2.43e+02,-1.56e+02,-1.56e+02,-8.26e+01,1.80e+01,2.30e+01
8.64e+02,-1.74e+02,-1.44e+02,-1.44e+02,-5.74e+01,1.80e+01,2.40e+01
9.60e+02,-1.61e+02,-1.38e+02,-1.38e+02,-5.07e+01,1.90e+01,2.50e+01
1.06e+03,-1.53e+02,-1.33e+02,-1.33e+02,-3.99e+01,1.90e+01,2.50e+01
1.15e+03,-1.48e+02,-1.26e+02,-1.26e+02,-3.54e+01,1.80e+01,2.40e+01
1.25e+03,-1.34e+02,-1.19e+02,-1.19e+02,-3.99e+01,1.80e+01,2.50e+01
1.34e+03,-1.30e+02,-1.19e+02,-1.19e+02,-3.99e+01,1.80e+01,2.50e+01
1.44e+03,-1.30e+02,-1.20e+02,-1.19e+02,-3.99e+01,1.80e+01,2.50e+01
1.54e+03,-1.29e+02,-1.20e+02,-1.19e+02,-3.99e+01,1.90e+01,2.60e+01
1.63e+03,-1.29e+02,-1.21e+02,-1.19e+02,-3.99e+01,1.90e+01,2.50e+01
1.73e+03,-1.29e+02,-1.22e+02,-1.19e+02,-3.99e+01,1.90e+01,2.60e+01
1.82e+03,-1.30e+02,-1.21e+02,-1.19e+02,-3.99e+01,1.90e+01,2.60e+01
1.92e+03,-1.30e+02,-1.20e+02,-1.19e+02,-3.99e+01,1.90e+01,2.60e+01
2.02e+03,-1.29e+02,-1.19e+02,-1.19e+02,-3.99e+01,1.90e+01,2.70e+01
2.11e+03,-1.29e+02,-1.20e+02,-1.19e+02,-3.99e+01,1.90e+01,2.70e+01
2.21e+03,-1.31e+02,-1.20e+02,-1.19e+02,-3.99e+01,2.00e+01,2.80e+01
2.30e+03,-1.29e+02,-1.20e+02,-1.19e+02,-3.99e+01,2.00e+01,2.90e+01
2.40e+03,-1.30e+02,-1.20e+02,-1.19e+02,-3.99e+01,2.00e+01,3.00e+01
2.50e+03,-1.28e+02,-1.20e+02,-1.19e+02,-3.99e+01,2.00e+01,3.00e+01
2.59e+03,-1.29e+02,-1.20e+02,-1.19e+02,-3.99e+01,2.10e+01,3.10e+01
2.69e+03,-1.28e+02,-1.17e+02,-1.17e+02,-3.49e+01,2.00e+01,3.10e+01
2.78e+03,-1.30e+02,-1.19e+02,-1.17e+02,-3.49e+01,2.00e+01,3.00e+01
2.88e+03,-1.27e+02,-1.20e+02,-1.17e+02,-3.49e+01,2.00e+01,3.30e+01
2.98e+03,-1.28e+02,-1.19e+02,-1.17e+02,-3.49e+01,2.10e+01,3.15e+01
3.07e+03,-1.27e+02,-1.20e+02,-1.17e+02,-3.49e+01,2.10e+01,3.20e+01
3.17e+03,-1.29e+02,-1.20e+02,-1.17e+02,-3.49e+01,2.20e+01,3.30e+01
