9.60e+01,-5.00e+02,-5.00e+02,-5.00e+02,-4.99e+02,1.60e+01,2.30e+01
1.92e+02,-5.00e+02,-4.99e+02,-4.99e+02,-4.94e+02,1.60e+01,2.10e+01
2.88e+02,-5.00e+02,-4.99e+02,-4.99e+02,-4.93e+02,1.60e+01,2.10e+01
3.84e+02,-5.00e+02,-4.83e+02,-4.83e+02,-3.98e+02,1.60e+01,1.80e+01
4.80e+02,-4.99e+02,-4.89e+02,-4.83e+02,-3.98e+02,1.60e+01,2.20e+01
5.76e+02,-4.99e+02,-4.71e+02,-4.71e+02,-3.25e+02,1.60e+01,2.20e+01
6.72e+02,-4.99e+02,-4.49e+02,-4.49e+02,-1.93e+02,1.60e+01,2.20e+01
7.68e+02,-4.76e+02,-4.44e+02,-4.44e+02,-1.67e+02,1.70e+01,2.30e+01
8.64e+02,-4.74e+02,-4.41e+02,-4.41e+02,-1.48e+02,1.70e+01,2.40e+01
9.60e+02,-4.73e+02,-4.06e+02,-4.06e+02,-1.44e+02,1.70e+01,2.30e+01
1.06e+03,-4.58e+02,-3.90e+02,-3.90e+02,-1.25e+02,1.70e+01,2.40e+01
1.15e+03,-4.39e+02,-3.51e+02,-3.51e+02,-1.77e+02,1.70e+01,2.40e+01
1.25e+03,-4.35e+02,-3.42e+02,-3.42e+02,-1.78e+02,1.70e+01,2.40e+01
1.34e+03,-4.36e+02,-3.39e+02,-3.39e+02,-1.63e+02,1.70e+01,2.40e+01
1.44e+03,-4.03e+02,-2.87e+02,-2.87e+02,-1.87e+02,1.70e+01,2.50e+01
1.54e+03,-3.86e+02,-2.67e+02,-2.67e+02,-1.74e+02,1.70e+01,2.40e+01
1.63e+03,-3.43e+02,-2.14e+02,-2.14e+02,-1.24e+02,1.70e+01,2.40e+01
1.73e+03,-3.15e+02,-2.06e+02,-2.06e+02,-1.04e+02,1.70e+01,2.40e+01
1.82e+03,-3.12e+02,-2.01e+02,-2.01e+02,-1.09e+02,1.70e+01,2.50e+01
1.92e+03,-2.42e+02,-1.95e+02,-1.95e+02,-1.04e+02,1.70e+01,2.60e+01
2.02e+03,-2.46e+02,-1.96e+02,-1.95e+02,-1.04e+02,1.70e+01,2.60e+01
2.11e+03,-4.35e+02,-1.84e+02,-1.84e+02,-1.12e+02,1.70e+01,2.50e+01
2.21e+03,-2.36e+02,-1.82e+02,-1.82e+02,-1.05e+02,1.70e+01,2.60e+01
2.30e+03,-2.52e+02,-1.80e+02,-1.80e+02,-1.09e+02,1.70e+01,2.60e+01
2.40e+03,-2.35e+02,-1.83e+02,-1.80e+02,-1.09e+02,1.70e+01,2.55e+01
2.50e+03,-2.04e+02,-1.78e+02,-1.78e+02,-1.05e+02,1.70e+01,2.70e+01
2.59e+03,-2.49e+02,-1.79e+02,-1.78e+02,-1.05e+02,1.70e+01,2.60e+01
2.69e+03,-2.04e+02,-1.77e+02,-1.77e+02,-1.05e+02,1.70e+01,2.80e+01
2.78e+03,-2.16e+02,-1.81e+02,-1.77e+02,-1.05e+02,1.70e+01,2.70e+01
2.88e+03,-2.24e+02,-1.80e+02,-1.77e+02,-1.05e+02,1.70e+01,2.70e+01
2.98e+03,-1.99e+02,-1.75e+02,-1.75e+02,-1.01e+02,1.70e+01,2.80e+01
3.07e+03,-2.09e+02,-1.80e+02,-1.75e+02,-1.01e+02,1.70e+01,2.80e+01
3.17e+03,-1.99e+02,-1.78e+02,-1.75e+02,-1.01e+02,1.70e+01,2.80e+01
3.26e+03,-2.01e+02,-1.81e+02,-1.75e+02,-1.01e+02,1.70e+01,2.70e+01
3.36e+03,-1.96e+02,-1.46e+02,-1.46e+02,-1.06e+02,1.70e+01,2.70e+01
3.46e+03,-1.94e+02,-1.30e+02,-1.30e+02,-8.05e+01,1.70e+01,2.70e+01
3.55e+03,-1.86e+02,-1.21e+02,-1.21e+02,-9.28e+01,1.70e+01,2.70e+01
3.65e+03,-1.44e+02,-6.80e+01,-6.80e+01,-4.32e+01,1.70e+01,2.70e+01
3.74e+03,-1.20e+02,-7.07e+01,-6.80e+01,-4.32e+01,1.70e+01,2.80e+01
3.84e+03,-9.49e+01,-7.11e+01,-6.80e+01,-4.32e+01,1.70e+01,2.80e+01
3.94e+03,-9.10e+01,-6.26e+01,-6.26e+01,-3.50e+01,1.70e+01,2.80e+01
4.03e+03,-8.95e+01,-6.50e+01,-6.26e+01,-3.50e+01,1.70e+01,2.90e+01
4.13e+03,-8.47e+01,-6.26e+01,-6.26e+01,-3.50e+01,1.70e+01,2.80e+01
4.22e+03,-8.39e+01,-6.46e+01,-6.26e+01,-3.50e+01,1.70e+01,2.80e+01
4.32e+03,-8.19e+01,-6.35e+01,-6.26e+01,-3.50e+01,1.70e+01,2.90e+01
4.42e+03,-8.31e+01,-6.52e+01,-6.26e+01,-3.50e+01,1.70e+01,3.00e+01
4.51e+03,-8.10e+01,-6.32e+01,-6.26e+01,-3.50e+01,1.70e+01,3.00e+01
4.61e+03,-8.01e+01,-6.23e+01,-6.23e+01,-3.95e+01,1.70e+01,3.00e+01
4.70e+03,-7.74e+01,-6.40e+01,-6.23e+01,-3.95e+01,1.70e+01,3.10e+01
4.80e+03,-7.66e+01,-6.27e+01,-6.23e+01,-3.95e+01,1.70e+01,3.00e+01
4.90e+03,-7.88e+01,-5.90e+01,-5.90e+01,-3.42e+01,1.70e+01,3.00e+01
4.99e+03,-8.09e+01,-5.62e+01,-5.62e+01,-3.87e+01,1.70e+01,3.10e+01
5.09e+03,-7.87e+01,-6.05e+01,-5.62e+01,-3.87e+01,1.70e+01,3.20e+01
5.18e+03,-7.48e+01,-5.39e+01,-5.39e+01,-3.58e+01,1.70e+01,3.25e+01
5.28e+03,-7.45e+01,-5.65e+01,-5.39e+01,-3.58e+01,1.70e+01,3.10e+01
5.38e+03,-7.68e+01,-5.39e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
5.47e+03,-7.21e+01,-5.59e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
5.57e+03,-7.05e+01,-5.63e+01,-5.39e+01,-3.90e+01,1.70e+01,3.25e+01
5.66e+03,-7.36e+01,-5.76e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
5.76e+03,-7.23e+01,-5.64e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
5.86e+03,-7.21e+01,-5.65e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
5.95e+03,-7.12e+01,-5.49e+01,-5.39e+01,-3.90e+01,1.70e+01,3.30e+01
6.05e+03,-7.34e+01,-5.69e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
6.14e+03,-7.07e+01,-5.53e+01,-5.39e+01,-3.90e+01,1.70e+01,3.30e+01
6.24e+03,-7.06e+01,-5.62e+01,-5.39e+01,-3.90e+01,1.70e+01,3.20e+01
6.34e+03,-7.38e+01,-5.50e+01,-5.39e+01,-3.90e+01,1.70e+01,3.30e+01
6.43e+03,-7.24e+01,-5.41e+01,-5.39e+01,-3.90e+01,1.70e+01,3.30e+01
6.53e+03,-7.24e+01,-5.78e+01,-5.39e+01,-3.90e+01,1.70e+01,3.40e+01
6.62e+03,-7.35e+01,-5.85e+01,-5.39e+01,-3.90e+01,1.70e+01,3.40e+01
6.72e+03,-7.09e+01,-5.67e+01,-5.39e+01,-3.90e+01,1.70e+01,3.30e+01
6.82e+03,-7.20e+01,-5.55e+01,-5.39e+01,-3.90e+01,1.70e+01,3.40e+01
6.91e+03,-6.99e+01,-5.43e+01,-5.39e+01,-3.90e+01,1.70e+01,3.40e+01
7.01e+03,-7.14e+01,-5.57e+01,-5.39e+01,-3.90e+01,1.70e+01,3.50e+01
7.10e+03,-7.27e+01,-5.60e+01,-5.39e+01,-3.90e+01,1.70e+01,3.50e+01
7.20e+03,-7.17e+01,-5.80e+01,-5.39e+01,-3.90e+01,1.70e+01,3.50e+01
7.30e+03,-7.08e+01,-5.36e+01,-5.36e+01,-3.75e+01,1.70e+01,3.60e+01
7.39e+03,-7.31e+01,-5.53e+01,-5.36e+01,-3.75e+01,1.70e+01,3.60e+01
7.49e+03,-7.63e+01,-5.69e+01,-5.36e+01,-3.75e+01,1.70e+01,3.50e+01
7.58e+03,-7.60e+01,-5.68e+01,-5.36e+01,-3.75e+01,1.70e+01,3.50e+01
7.68e+03,-7.64e+01,-5.63e+01,-5.36e+01,-3.75e+01,1.70e+01,3.50e+01
7.78e+03,-7.37e+01,-5.97e+01,-5.36e+01,-3.75e+01,1.70e+01,3.60e+01
7.87e+03,-7.76e+01,-5.56e+01,-5.36e+01,-3.75e+01,1.70e+01,3.60e+01
7.97e+03,-7.40e+01,-5.70e+01,-5.36e+01,-3.75e+01,1.80e+01,3.60e+01
8.06e+03,-7.25e+01,-5.77e+01,-5.36e+01,-3.75e+01,1.80e+01,3.60e+01
8.16e+03,-7.47e+01,-5.33e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.26e+03,-7.09e+01,-5.57e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.35e+03,-6.99e+01,-5.62e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.45e+03,-7.12e+01,-5.60e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.54e+03,-6.87e+01,-5.71e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.64e+03,-7.06e+01,-5.65e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.74e+03,-7.05e+01,-5.52e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.83e+03,-7.06e+01,-5.68e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
8.93e+03,-6.91e+01,-5.43e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
9.02e+03,-6.83e+01,-5.72e+01,-5.33e+01,-3.67e+01,1.70e+01,3.60e+01
9.12e+03,-6.55e+01,-5.26e+01,-5.26e+01,-3.49e+01,1.70e+01,3.60e+01
9.22e+03,-7.09e+01,-5.71e+01,-5.26e+01,-3.49e+01,1.70e+01,3.60e+01
9.31e+03,-6.98e+01,-5.31e+01,-5.26e+01,-3.49e+01,1.70e+01,3.60e+01
9.41e+03,-7.05e+01,-5.54e+01,-5.26e+01,-3.49e+01,1.70e+01,3.70e+01
9.50e+03,-6.83e+01,-5.19e+01,-5.19e+01,-3.80e+01,1.70e+01,3.70e+01
9.60e+03,-6.64e+01,-5.52e+01,-5.19e+01,-3.80e+01,1.80e+01,3.70e+01
9.70e+03,-6.88e+01,-5.50e+01,-5.19e+01,-3.80e+01,1.80e+01,3.70e+01
9.79e+03,-6.73e+01,-5.29e+01,-5.19e+01,-3.80e+01,1.80e+01,3.75e+01
9.89e+03,-6.98e+01,-5.43e+01,-5.19e+01,-3.80e+01,1.80e+01,3.70e+01
9.98e+03,-6.72e+01,-5.62e+01,-5.19e+01,-3.80e+01,1.70e+01,3.70e+01
1.01e+04,-6.85e+01,-5.38e+01,-5.19e+01,-3.80e+01,1.70e+01,3.70e+01
1.02e+04,-6.95e+01,-5.31e+01,-5.19e+01,-3.80e+01,1.70e+01,3.80e+01
1.03e+04,-6.95e+01,-5.59e+01,-5.19e+01,-3.80e+01,1.75e+01,3.80e+01
1.04e+04,-6.88e+01,-5.36e+01,-5.19e+01,-3.80e+01,1.80e+01,3.80e+01
1.05e+04,-6.65e+01,-5.19e+01,-5.19e+01,-3.80e+01,1.70e+01,3.80e+01
1.06e+04,-6.74e+01,-5.50e+01,-5.19e+01,-3.80e+01,1.70e+01,3.80e+01
1.07e+04,-6.73e+01,-5.42e+01,-5.19e+01,-3.80e+01,1.70e+01,3.80e+01
1.08e+04,-6.71e+01,-5.53e+01,-5.19e+01,-3.80e+01,1.70e+01,3.80e+01
