9.60e+01,-5.00e+02,-5.00e+02,-5.00e+02,-4.99e+02,1.60e+01,1.20e+01
1.92e+02,-5.00e+02,-4.41e+02,-4.41e+02,-1.48e+02,1.60e+01,9.00e+00
2.88e+02,-5.00e+02,-4.39e+02,-4.39e+02,-1.33e+02,1.60e+01,8.00e+00
3.84e+02,-5.00e+02,-4.35e+02,-4.35e+02,-1.13e+02,1.60e+01,8.00e+00
4.80e+02,-5.00e+02,-4.35e+02,-4.35e+02,-1.13e+02,1.65e+01,8.00e+00
5.76e+02,-4.70e+02,-4.35e+02,-4.35e+02,-1.13e+02,1.70e+01,1.00e+01
6.72e+02,-4.72e+02,-4.35e+02,-4.35e+02,-1.12e+02,1.70e+01,1.00e+01
7.68e+02,-4.71e+02,-4.34e+02,-4.34e+02,-1.06e+02,1.70e+01,1.00e+01
8.64e+02,-4.69e+02,-4.35e+02,-4.34e+02,-1.06e+02,1.70e+01,1.00e+01
9.60e+02,-4.70e+02,-4.35e+02,-4.34e+02,-1.06e+02,1.70e+01,9.00e+00
1.06e+03,-4.69e+02,-4.32e+02,-4.32e+02,-9.22e+01,1.70e+01,9.00e+00
1.15e+03,-4.48e+02,-4.13e+02,-4.13e+02,-1.68e+02,1.70e+01,1.00e+01
1.25e+03,-4.38e+02,-3.76e+02,-3.76e+02,-1.23e+02,1.80e+01,1.10e+01
1.34e+03,-4.36e+02,-3.75e+02,-3.75e+02,-1.11e+02,1.80e+01,1.20e+01
1.44e+03,-4.36e+02,-3.70e+02,-3.70e+02,-9.95e+01,1.70e+01,1.00e+01
1.54e+03,-4.33e+02,-3.72e+02,-3.70e+02,-9.95e+01,1.80e+01,1.10e+01
1.63e+03,-4.36e+02,-3.77e+02,-3.70e+02,-9.95e+01,1.70e+01,1.00e+01
