step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.487853,-1.562511,-2.225205,0.000000,0.000000,0.000000,0.580000,0.400000,0.340000,0.200000,-0.600000,0.000000
1,-0.487853,-1.562511,-2.225205,0.014000,0.000000,0.000000,0.580000,0.400000,0.340000,0.200000,-0.600000,0.014000
2,-0.487939,-1.562623,-2.225205,0.022731,-0.007701,-0.329379,0.580000,0.400000,0.340000,0.200000,-0.600000,0.022731
3,-0.488138,-1.562756,-2.228499,0.037611,-0.010586,-0.071091,0.580000,0.400000,0.340000,0.200000,-0.600000,0.037611
4,-0.488452,-1.562989,-2.229210,0.047796,-0.010428,-0.588470,0.580000,0.400000,0.340000,0.200000,-0.600000,0.047796
5,-0.488827,-1.563303,-2.235095,0.060521,-0.017312,-0.418233,0.600000,0.400000,0.340000,0.200000,-0.600000,0.060521
6,-0.489336,-1.563673,-2.239277,0.072205,-0.018610,-0.661919,0.600000,0.400000,0.340000,0.200000,-0.600000,0.072205
7,-0.489930,-1.564124,-2.245896,0.084368,-0.022508,-0.710881,0.600000,0.400000,0.340000,0.200000,-0.600000,0.084368
8,-0.490633,-1.564642,-2.253005,0.096422,-0.025372,-0.823766,0.620000,0.400000,0.340000,0.200000,-0.600000,0.096422
9,-0.491438,-1.565231,-2.261243,0.108521,-0.028302,-0.924350,0.620000,0.400000,0.340000,0.200000,-0.600000,0.108521
10,-0.492347,-1.565887,-2.270486,0.120638,-0.031126,-1.024705,0.620000,0.420000,0.340000,0.200000,-0.600000,0.120638
11,-0.493362,-1.566610,-2.280733,0.132771,-0.033844,-1.124257,0.640000,0.420000,0.340000,0.200000,-0.600000,0.132771
12,-0.494484,-1.567396,-2.291976,0.144921,-0.036445,-1.222910,0.640000,0.420000,0.340000,0.200000,-0.600000,0.144921
13,-0.495715,-1.568244,-2.304205,0.157087,-0.038922,-1.320578,0.640000,0.420000,0.340000,0.200000,-0.600000,0.157087
14,-0.497055,-1.569150,-2.317411,0.169268,-0.041263,-1.417175,0.640000,0.420000,0.340000,0.200000,-0.600000,0.169268
15,-0.498508,-1.570112,-2.331583,0.181464,-0.043458,-1.512609,0.640000,0.420000,0.340000,0.200000,-0.600000,0.181464
16,-0.500074,-1.571127,-2.346709,0.193671,-0.045497,-1.606788,0.640000,0.440000,0.340000,0.200000,-0.600000,0.193671
17,-0.501755,-1.572191,-2.362777,0.205889,-0.047370,-1.699617,0.640000,0.440000,0.340000,0.200000,-0.600000,0.205889
18,-0.503553,-1.573300,-2.379773,0.218115,-0.049067,-1.791001,0.660000,0.440000,0.340000,0.200000,-0.600000,0.218115
19,-0.505470,-1.574450,-2.397683,0.230344,-0.050579,-1.880841,0.680000,0.460000,0.340000,0.200000,-0.800000,0.230344
20,-0.507507,-1.575638,-2.416491,0.239581,-0.053471,-2.036377,0.720000,0.460000,0.360000,0.200000,-0.800000,0.239581
21,-0.509655,-1.576827,-2.436855,0.249034,-0.055978,-2.176975,0.760000,0.480000,0.360000,0.200000,-0.600000,0.249034
22,-0.511915,-1.578014,-2.458625,0.261768,-0.056300,-2.228807,0.800000,0.480000,0.360000,0.200000,-0.600000,0.261768
23,-0.514301,-1.579229,-2.480913,0.274360,-0.056538,-2.288393,0.840000,0.500000,0.360000,0.200000,-0.600000,0.274360
24,-0.516814,-1.580466,-2.503797,0.286842,-0.056651,-2.352327,0.880000,0.500000,0.360000,0.200000,-0.600000,0.286842
25,-0.519456,-1.581719,-2.527320,0.299231,-0.056607,-2.418486,0.860000,0.520000,0.360000,0.200000,-0.600000,0.299231
26,-0.522227,-1.582981,-2.551505,0.311539,-0.056380,-2.485488,0.900000,0.540000,0.380000,0.200000,-0.600000,0.311539
