step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995842,-0.091100,0.995646,-0.093216,-0.097188,-0.067795,1.000000,-0.975209
1,0.993529,-0.113578,0.997433,-0.071599,-0.123469,0.277309,1.000000,-1.062392
2,0.990502,-0.137499,0.999925,0.012263,-0.110191,0.543771,1.000000,-1.052916
3,0.988066,-0.154031,0.990655,0.136389,-0.049323,0.677272,1.000000,-0.931788
4,0.988029,-0.154267,0.963022,0.269424,0.051622,0.658695,1.000000,-0.768199
5,0.991167,-0.132622,0.924280,0.381716,0.166155,0.513534,1.000000,-0.653952
6,0.995951,-0.089902,0.889954,0.456050,0.256630,0.299840,1.000000,-0.644236
7,0.999414,-0.034220,0.872075,0.489373,0.290120,0.082459,1.000000,-0.744570
8,0.999777,0.021099,0.872893,0.487911,0.251311,-0.089147,1.000000,-0.924764
9,0.998090,0.061770,0.886807,0.462139,0.146756,-0.192455,1.000000,-1.131315
10,0.997036,0.076933,0.906002,0.423273,0.001470,-0.232473,1.000000,-1.298057
11,0.998077,0.061982,0.924867,0.380290,-0.148932,-0.233092,1.000000,-1.366751
12,0.999809,0.019551,0.941244,0.337727,-0.267868,-0.223437,1.000000,-1.315697
13,0.999156,-0.041078,0.955353,0.295466,-0.327252,-0.224776,1.000000,-1.177207
14,0.994339,-0.106255,0.968063,0.250706,-0.314650,-0.242565,1.000000,-1.024738
15,0.986835,-0.161728,0.979574,0.201086,-0.235832,-0.265983,1.000000,-0.932493
16,0.980519,-0.196426,0.989067,0.147469,-0.111893,-0.273900,1.000000,-0.934240
17,0.978826,-0.204693,0.995446,0.095328,0.027289,-0.243381,1.000000,-1.008012
18,0.982404,-0.186767,0.998521,0.054364,0.150478,-0.157592,1.000000,-1.091410
19,0.988952,-0.148239,0.999335,0.036457,0.231967,-0.012756,1.000000,-1.113814
20,0.995115,-0.098727,0.998630,0.052318,0.257575,0.176155,1.000000,-1.030548
21,0.998776,-0.049470,0.994214,0.107417,0.228459,0.374134,1.000000,-0.850036
22,0.999948,-0.010186,0.980174,0.198137,0.159974,0.533704,1.000000,-0.642118
23,0.999911,0.013344,0.950617,0.310367,0.074350,0.611322,1.000000,-0.510506
24,0.999805,0.019748,0.906080,0.423107,-0.008570,0.583819,1.000000,-0.534761
25,0.999939,0.011006,0.856620,0.515949,-0.075414,0.452842,1.000000,-0.724618
26,0.999962,-0.008725,0.818345,0.574727,-0.117181,0.236867,1.000000,-1.019252
27,0.999432,-0.033712,0.806301,0.591505,-0.127267,-0.037088,1.000000,-1.316256
28,0.998355,-0.057331,0.827672,0.561212,-0.104211,-0.333531,1.000000,-1.504570
29,0.997282,-0.073675,0.876999,0.480493,-0.057263,-0.603217,1.000000,-1.504236
30,0.996793,-0.080026,0.935696,0.352807,-0.008451,-0.782819,1.000000,-1.320455
31,0.996896,-0.078732,0.980405,0.196993,0.015737,-0.811848,1.000000,-1.068988
32,0.997078,-0.076391,0.998860,0.047737,0.001842,-0.666231,1.000000,-0.905498
33,0.996798,-0.079966,0.998290,-0.058460,-0.040359,-0.378531,1.000000,-0.901354
34,0.995688,-0.092769,0.995114,-0.098733,-0.086542,-0.021066,1.000000,-0.999016
35,0.993589,-0.113051,0.997708,-0.067659,-0.112247,0.324276,1.000000,-1.075585
36,0.990876,-0.134780,0.999687,0.025001,-0.099399,0.583488,1.000000,-1.039640
37,0.988795,-0.149279,0.987829,0.155544,-0.039606,0.702825,1.000000,-0.894346
38,0.989020,-0.147783,0.956657,0.291216,0.059144,0.666339,1.000000,-0.725288
39,0.992154,-0.125021,0.915456,0.402417,0.169283,0.504454,1.000000,-0.627635
40,0.996609,-0.082278,0.880944,0.473221,0.253114,0.278666,1.000000,-0.647715
41,0.999608,-0.028008,0.864949,0.501860,0.279372,0.054189,1.000000,-0.778021
42,0.999698,0.024575,0.868808,0.495148,0.235170,-0.121163,1.000000,-0.977107
