step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.772637,-0.971634,0.310329,0.000000,0.000000,0.000000,0.200000,0.240000,0.300000,0.150000,-0.550000,0.000000
1,1.772637,-0.971634,0.310329,0.010500,0.000000,0.000000,0.200000,0.240000,0.300000,0.150000,-0.550000,0.010500
2,1.772737,-0.971602,0.310329,0.016221,-0.007794,-0.333364,0.200000,0.240000,0.300000,0.150000,-0.550000,0.016221
3,1.772915,-0.971627,0.306995,0.030259,-0.007392,0.173467,0.200000,0.240000,0.280000,0.150000,-0.650000,0.030259
4,1.773226,-0.971606,0.308730,0.035160,-0.007366,-0.502352,0.200000,0.240000,0.280000,0.150000,-0.650000,0.035160
5,1.773583,-0.971569,0.303706,0.044018,-0.015673,-0.291270,0.200000,0.240000,0.280000,0.150000,-0.650000,0.044018
6,1.774050,-0.971587,0.300793,0.051982,-0.014771,-0.639445,0.200000,0.240000,0.280000,0.150000,-0.650000,0.051982
7,1.774590,-0.971574,0.294399,0.061109,-0.020149,-0.538067,0.200000,0.240000,0.280000,0.150000,-0.650000,0.061109
8,1.775234,-0.971590,0.289018,0.069569,-0.021320,-0.723472,0.200000,0.240000,0.280000,0.150000,-0.650000,0.069569
9,1.775961,-0.971596,0.281784,0.078351,-0.024524,-0.768151,0.180000,0.240000,0.280000,0.150000,-0.650000,0.078351
10,1.776782,-0.971613,0.274102,0.087038,-0.026915,-0.863212,0.180000,0.240000,0.280000,0.150000,-0.650000,0.087038
11,1.777693,-0.971637,0.265470,0.095762,-0.029420,-0.946118,0.180000,0.240000,0.280000,0.150000,-0.650000,0.095762
12,1.778694,-0.971669,0.256009,0.104495,-0.031846,-1.029869,0.180000,0.240000,0.280000,0.150000,-0.650000,0.104495
13,1.779786,-0.971713,0.245710,0.113240,-0.034208,-1.113011,0.180000,0.240000,0.280000,0.150000,-0.650000,0.113240
14,1.780967,-0.971769,0.234580,0.121996,-0.036501,-1.195529,0.180000,0.240000,0.260000,0.150000,-0.700000,0.121996
15,1.782239,-0.971841,0.222625,0.129831,-0.039548,-1.312811,0.180000,0.220000,0.260000,0.150000,-0.700000,0.129831
16,1.783592,-0.971940,0.209496,0.137908,-0.042324,-1.413965,0.180000,0.220000,0.260000,0.150000,-0.700000,0.137908
17,1.785029,-0.972067,0.195357,0.146136,-0.044849,-1.507600,0.180000,0.220000,0.260000,0.150000,-0.700000,0.146136
18,1.786550,-0.972223,0.180281,0.154463,-0.047167,-1.596767,0.180000,0.220000,0.260000,0.150000,-0.700000,0.154463
19,1.788154,-0.972410,0.164313,0.162855,-0.049308,-1.682829,0.180000,0.220000,0.260000,0.150000,-0.700000,0.162855
20,1.789841,-0.972630,0.147485,0.171294,-0.051293,-1.766485,0.180000,0.220000,0.240000,0.150000,-0.750000,0.171294
21,1.791611,-0.972886,0.129820,0.178854,-0.053775,-1.875612,0.180000,0.220000,0.240000,0.150000,-0.750000,0.178854
22,1.793454,-0.973188,0.111064,0.186580,-0.056010,-1.974609,0.180000,0.220000,0.240000,0.150000,-0.750000,0.186580
