step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.184980,1.337194,-1.085627,0.000000,0.000000,0.000000,0.160000,1.000000,0.620000,0.100000,-0.200000,0.000000
1,1.184980,1.337194,-1.085627,0.007000,0.000000,0.000000,0.160000,1.000000,0.620000,0.100000,-0.200000,0.007000
2,1.185013,1.337132,-1.085627,0.014000,0.000000,0.000000,0.160000,1.000000,0.620000,0.100000,-0.200000,0.014000
3,1.185078,1.337008,-1.085627,0.019923,-0.005314,-0.227281,0.160000,1.000000,0.620000,0.100000,-0.200000,0.019923
4,1.185124,1.336807,-1.087900,0.028446,-0.001278,0.260219,0.160000,1.000000,0.620000,0.100000,-0.200000,0.028446
5,1.185245,1.336549,-1.085298,0.033782,-0.002537,-0.431202,0.160000,1.000000,0.620000,0.100000,-0.200000,0.033782
6,1.185380,1.336238,-1.089610,0.041945,-0.003712,0.152679,0.160000,1.000000,0.620000,0.100000,-0.200000,0.041945
7,1.185541,1.335849,-1.088083,0.047794,-0.003865,-0.359435,0.160000,1.000000,0.620000,0.100000,-0.200000,0.047794
8,1.185729,1.335408,-1.091677,0.055349,-0.005841,-0.010811,0.160000,1.000000,0.620000,0.100000,-0.200000,0.055349
9,1.185932,1.334890,-1.091786,0.061815,-0.005297,-0.277946,0.160000,1.000000,0.620000,0.100000,-0.200000,0.061815
10,1.186170,1.334317,-1.094565,0.068908,-0.006824,-0.159673,0.160000,1.000000,0.620000,0.100000,-0.200000,0.068908
11,1.186425,1.333673,-1.096162,0.075703,-0.007012,-0.242799,0.160000,1.000000,0.620000,0.100000,-0.200000,0.075703
12,1.186709,1.332968,-1.098590,0.082618,-0.007780,-0.242179,0.160000,1.000000,0.620000,0.100000,-0.200000,0.082618
13,1.187015,1.332197,-1.101012,0.089496,-0.008357,-0.267374,0.160000,1.000000,0.620000,0.100000,-0.200000,0.089496
14,1.187346,1.331361,-1.103685,0.096383,-0.008960,-0.287108,0.160000,1.000000,0.620000,0.100000,-0.200000,0.096383
15,1.187700,1.330460,-1.106556,0.103270,-0.009550,-0.307470,0.160000,1.000000,0.620000,0.100000,-0.200000,0.103270
16,1.188077,1.329494,-1.109631,0.110156,-0.010130,-0.327764,0.160000,1.000000,0.640000,0.100000,-0.200000,0.110156
17,1.188476,1.328462,-1.112909,0.117043,-0.010698,-0.348018,0.160000,1.000000,0.640000,0.100000,-0.200000,0.117043
18,1.188898,1.327365,-1.116389,0.123930,-0.011255,-0.368229,0.160000,1.000000,0.640000,0.100000,-0.200000,0.123930
19,1.189341,1.326202,-1.120071,0.130818,-0.011800,-0.388395,0.160000,1.000000,0.640000,0.100000,-0.200000,0.130818
20,1.189804,1.324973,-1.123955,0.137705,-0.012331,-0.408513,0.160000,1.000000,0.640000,0.100000,-0.200000,0.137705
21,1.190288,1.323678,-1.128040,0.144593,-0.012849,-0.428582,0.140000,1.000000,0.640000,0.100000,-0.200000,0.144593
22,1.190792,1.322317,-1.132326,0.151481,-0.013352,-0.448598,0.140000,1.000000,0.640000,0.100000,-0.200000,0.151481
23,1.191314,1.320888,-1.136812,0.158369,-0.013840,-0.468559,0.140000,1.000000,0.640000,0.100000,-0.200000,0.158369
24,1.191854,1.319393,-1.141498,0.165256,-0.014313,-0.488462,0.140000,1.000000,0.640000,0.100000,-0.200000,0.165256
25,1.192412,1.317831,-1.146382,0.172143,-0.014769,-0.508304,0.140000,1.000000,0.640000,0.100000,-0.200000,0.172143
26,1.192986,1.316202,-1.151465,0.179030,-0.015208,-0.528084,0.140000,1.000000,0.660000,0.100000,-0.100000,0.179030
27,1.193576,1.314505,-1.156746,0.186317,-0.012598,-0.418134,0.140000,1.000000,0.660000,0.100000,-0.100000,0.186317
28,1.194210,1.312748,-1.160927,0.193466,-0.011058,-0.365409,0.140000,1.000000,0.660000,0.100000,-0.100000,0.193466
29,1.194880,1.310930,-1.164582,0.200538,-0.010174,-0.341659,0.140000,1.000000,0.660000,0.100000,-0.100000,0.200538
30,1.195579,1.309047,-1.167998,0.207569,-0.009683,-0.332767,0.140000,1.000000,0.660000,0.100000,-0.100000,0.207569
31,1.196303,1.307100,-1.171326,0.214576,-0.009426,-0.331754,0.140000,1.000000,0.660000,0.100000,-0.100000,0.214576
