step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.350356,1.745508,0.190386,0.000000,0.000000,0.000000,0.940000,0.540000,0.320000,0.166667,-0.133333,0.000000
1,0.350356,1.745508,0.190386,0.011667,0.000000,0.000000,0.940000,0.540000,0.320000,0.166667,-0.133333,0.011667
2,0.350470,1.745530,0.190386,0.022817,-0.003846,-0.164488,0.940000,0.540000,0.320000,0.166667,-0.133333,0.022817
3,0.350702,1.745535,0.188741,0.035283,-0.000192,0.200081,0.940000,0.540000,0.320000,0.166667,-0.133333,0.035283
4,0.351049,1.745599,0.190742,0.046019,-0.001906,-0.354117,0.940000,0.540000,0.320000,0.166667,-0.133333,0.046019
5,0.351504,1.745668,0.187201,0.058181,-0.003723,0.075100,0.940000,0.540000,0.320000,0.166667,-0.133333,0.058181
6,0.352083,1.745740,0.187952,0.069422,-0.003536,-0.224080,0.940000,0.540000,0.320000,0.166667,-0.133333,0.069422
7,0.352771,1.745835,0.185711,0.081138,-0.004928,-0.120030,0.940000,0.540000,0.340000,0.166667,-0.133333,0.081138
8,0.353578,1.745936,0.184511,0.092687,-0.005344,-0.179280,0.940000,0.540000,0.340000,0.166667,-0.133333,0.092687
9,0.354499,1.746054,0.182718,0.104280,-0.006006,-0.195351,0.940000,0.540000,0.340000,0.166667,-0.133333,0.104280
10,0.355535,1.746184,0.180765,0.115867,-0.006618,-0.217027,0.980000,0.540000,0.340000,0.166667,-0.133333,0.115867
11,0.356687,1.746327,0.178594,0.127455,-0.007213,-0.238551,0.980000,0.540000,0.340000,0.166667,-0.133333,0.127455
12,0.357954,1.746483,0.176209,0.139043,-0.007789,-0.260011,0.980000,0.540000,0.340000,0.166667,-0.133333,0.139043
13,0.359337,1.746650,0.173609,0.150631,-0.008345,-0.281408,0.980000,0.540000,0.340000,0.166667,-0.133333,0.150631
14,0.360835,1.746828,0.170795,0.162220,-0.008877,-0.302739,0.980000,0.520000,0.340000,0.166667,-0.133333,0.162220
15,0.362448,1.747016,0.167767,0.173809,-0.009385,-0.323999,0.980000,0.520000,0.340000,0.166667,-0.133333,0.173809
16,0.364178,1.747214,0.164527,0.185398,-0.009868,-0.345184,0.980000,0.520000,0.340000,0.166667,-0.133333,0.185398
17,0.366023,1.747420,0.161075,0.196986,-0.010322,-0.366287,0.980000,0.520000,0.340000,0.166667,-0.133333,0.196986
18,0.367984,1.747634,0.157413,0.208575,-0.010748,-0.387304,0.980000,0.540000,0.340000,0.166667,-0.133333,0.208575
19,0.370060,1.747855,0.153540,0.220163,-0.011142,-0.408229,0.980000,0.540000,0.340000,0.166667,-0.133333,0.220163
20,0.372253,1.748081,0.149457,0.231750,-0.011504,-0.429059,0.980000,0.560000,0.340000,0.166667,-0.133333,0.231750
21,0.374562,1.748313,0.145167,0.243337,-0.011832,-0.449788,0.980000,0.580000,0.360000,0.166667,-0.133333,0.243337
22,0.376987,1.748548,0.140669,0.254923,-0.012125,-0.470410,0.960000,0.580000,0.360000,0.166667,-0.133333,0.254923
23,0.379528,1.748785,0.135965,0.266507,-0.012380,-0.490921,0.960000,0.600000,0.360000,0.166667,-0.083333,0.266507
24,0.382185,1.749024,0.131055,0.278270,-0.011061,-0.445654,0.960000,0.580000,0.360000,0.166667,-0.133333,0.278270
25,0.384959,1.749278,0.126599,0.289786,-0.011713,-0.485600,0.960000,0.580000,0.360000,0.166667,-0.133333,0.289786
26,0.387848,1.749527,0.121743,0.301320,-0.012174,-0.518999,0.960000,0.580000,0.360000,0.166667,-0.133333,0.301320
27,0.390854,1.749772,0.116553,0.312865,-0.012492,-0.548108,0.960000,0.580000,0.360000,0.166667,-0.133333,0.312865
28,0.393976,1.750012,0.111072,0.324416,-0.012696,-0.574334,0.960000,0.580000,0.380000,0.166667,-0.133333,0.324416
29,0.397214,1.750245,0.105329,0.335970,-0.012808,-0.598570,0.960000,0.580000,0.360000,0.166667,-0.133333,0.335970
30,0.400568,1.750471,0.099343,0.347524,-0.012839,-0.621396,0.960000,0.580000,0.360000,0.166667,-0.133333,0.347524
31,0.404039,1.750688,0.093129,0.359077,-0.012799,-0.643191,1.000000,0.560000,0.360000,0.166667,-0.133333,0.359077
32,0.407626,1.750895,0.086697,0.370627,-0.012692,-0.664212,1.000000,0.560000,0.360000,0.166667,-0.133333,0.370627
33,0.411330,1.751089,0.080055,0.382173,-0.012522,-0.684630,1.000000,0.560000,0.360000,0.166667,-0.133333,0.382173
34,0.415149,1.751270,0.073209,0.393713,-0.012291,-0.704564,1.000000,0.560000,0.340000,0.166667,-0.133333,0.393713
35,0.419085,1.751435,0.066163,0.405247,-0.012000,-0.724096,1.000000,0.600000,0.340000,0.166667,-0.083333,0.405247
36,0.423136,1.751584,0.058922,0.416982,-0.010129,-0.678237,1.000000,0.640000,0.340000,0.166667,-0.083333,0.416982
37,0.427305,1.751728,0.052140,0.428671,-0.008672,-0.645422,1.000000,0.620000,0.340000,0.166667,-0.083333,0.428671
38,0.431590,1.751865,0.045685,0.440328,-0.007510,-0.622422,1.000000,0.620000,0.320000,0.166667,-0.083333,0.440328
39,0.435992,1.751991,0.039461,0.451959,-0.006558,-0.606858,1.000000,0.620000,0.320000,0.166667,-0.083333,0.451959
40,0.440511,1.752104,0.033393,0.463571,-0.005752,-0.596962,1.000000,0.620000,0.320000,0.166667,-0.083333,0.463571
41,0.445146,1.752201,0.027423,0.475167,-0.005043,-0.591416,1.000000,0.620000,0.340000,0.166667,-0.083333,0.475167
42,0.449897,1.752281,0.021509,0.486750,-0.004397,-0.589221,1.000000,0.620000,0.340000,0.166667,-0.083333,0.486750
43,0.454765,1.752342,0.015617,0.498322,-0.003786,-0.589621,1.000000,0.600000,0.340000,0.166667,-0.083333,0.498322
44,0.459748,1.752382,0.009720,0.509884,-0.003190,-0.592035,1.000000,0.600000,0.340000,0.166667,-0.083333,0.509884
45,0.464847,1.752399,0.003800,0.521436,-0.002594,-0.596015,1.000000,0.600000,0.360000,0.166667,-0.083333,0.521436
46,0.470061,1.752393,-0.002160,0.532979,-0.001986,-0.601211,1.000000,0.600000,0.360000,0.166667,-0.083333,0.532979
47,0.475391,1.752362,-0.008172,0.544513,-0.001358,-0.607352,1.000000,0.660000,0.360000,0.166667,0.111111,0.544513
48,0.480836,1.752304,-0.014246,0.555697,0.004955,-0.372245,1.000000,0.660000,0.360000,0.166667,0.111111,0.555697
49,0.486393,1.752274,-0.017968,0.566922,0.009523,-0.168903,1.000000,0.660000,0.380000,0.166667,0.111111,0.566922
50,0.492063,1.752267,-0.019657,0.578205,0.012626,0.005826,1.000000,0.660000,0.380000,0.166667,0.111111,0.578205
51,0.497846,1.752280,-0.019599,0.589546,0.014523,0.155496,1.000000,0.660000,0.380000,0.166667,0.111111,0.589546
52,0.503744,1.752310,-0.018044,0.600941,0.015437,0.283582,1.000000,0.640000,0.380000,0.166667,-0.083333,0.600941
53,0.509755,1.752356,-0.015208,0.612321,0.009795,0.146818,0.980000,0.640000,0.380000,0.166667,-0.083333,0.612321
54,0.515879,1.752360,-0.013740,0.623706,0.005467,0.025457,0.980000,0.640000,0.360000,0.166667,-0.083333,0.623706
55,0.522116,1.752329,-0.013485,0.635108,0.002262,-0.081625,0.980000,0.640000,0.360000,0.166667,-0.083333,0.635108
56,0.528467,1.752266,-0.014302,0.646529,0.000007,-0.175808,0.960000,0.620000,0.360000,0.166667,-0.083333,0.646529
57,0.534931,1.752174,-0.016060,0.657969,-0.001448,-0.258525,0.960000,0.620000,0.380000,0.166667,-0.083333,0.657969
58,0.541510,1.752054,-0.018645,0.669426,-0.002232,-0.331152,0.960000,0.620000,0.380000,0.166667,-0.083333,0.669426
59,0.548203,1.751907,-0.021957,0.680895,-0.002457,-0.394955,0.960000,0.620000,0.380000,0.166667,-0.083333,0.680895
60,0.555009,1.751733,-0.025906,0.692372,-0.002215,-0.451069,0.960000,0.600000,0.380000,0.166667,-0.083333,0.692372
61,0.561930,1.751531,-0.030417,0.703851,-0.001584,-0.500498,0.940000,0.600000,0.380000,0.166667,-0.083333,0.703851
62,0.568965,1.751301,-0.035422,0.715330,-0.000629,-0.544121,0.940000,0.600000,0.380000,0.166667,-0.083333,0.715330
63,0.576114,1.751042,-0.040863,0.726802,0.000595,-0.582704,0.940000,0.580000,0.360000,0.166667,-0.083333,0.726802
64,0.583376,1.750751,-0.046690,0.738265,0.002044,-0.616913,0.980000,0.580000,0.360000,0.166667,-0.083333,0.738265
65,0.590751,1.750426,-0.052859,0.749715,0.003681,-0.647324,0.980000,0.580000,0.360000,0.166667,-0.444444,0.749715
66,0.598240,1.750067,-0.059332,0.757691,-0.000200,-0.917114,0.980000,0.580000,0.340000,0.166667,-0.444444,0.757691
67,0.605803,1.749616,-0.068504,0.765744,-0.002084,-1.172065,0.960000,0.560000,0.340000,0.166667,-0.444444,0.765744
68,0.613442,1.749071,-0.080224,0.773861,-0.002119,-1.410208,0.960000,0.640000,0.340000,0.166667,-0.333333,0.773861
69,0.621154,1.748430,-0.094326,0.783280,0.000444,-1.591763,0.960000,0.640000,0.340000,0.166667,-0.333333,0.783280
70,0.628952,1.747696,-0.110244,0.792675,0.004279,-1.755929,0.960000,0.640000,0.360000,0.166667,-0.333333,0.792675
71,0.636835,1.746867,-0.127803,0.802002,0.009240,-1.903615,1.000000,0.700000,0.380000,0.166667,-0.333333,0.802002
72,0.644802,1.745936,-0.146839,0.811220,0.015192,-2.035927,1.000000,0.700000,0.380000,0.166667,-0.333333,0.811220
73,0.652849,1.744900,-0.167199,0.820288,0.022014,-2.154082,1.000000,0.700000,0.380000,0.166667,-0.333333,0.820288
74,0.660974,1.743751,-0.188739,0.829166,0.029601,-2.259335,1.000000,0.700000,0.360000,0.166667,-0.333333,0.829166
75,0.669174,1.742487,-0.211333,0.837820,0.037859,-2.352932,1.000000,0.680000,0.360000,0.166667,-0.333333,0.837820
76,0.677445,1.741099,-0.234862,0.846219,0.046706,-2.436070,1.000000,0.720000,0.420000,0.166667,-0.333333,0.846219
77,0.685784,1.739584,-0.259223,0.854333,0.056070,-2.509871,1.000000,0.720000,0.420000,0.166667,-0.333333,0.854333
78,0.694185,1.737936,-0.284321,0.862140,0.065889,-2.575377,1.000000,0.720000,0.420000,0.166667,-0.333333,0.862140
79,0.702645,1.736150,-0.310075,0.869618,0.076109,-2.633534,1.000000,0.720000,0.400000,0.166667,-0.333333,0.869618
80,0.711159,1.734222,-0.336411,0.876748,0.086683,-2.685200,1.000000,0.760000,0.480000,0.166667,-0.333333,0.876748
81,0.719721,1.732146,-0.363263,0.883515,0.097568,-2.731141,1.000000,0.800000,0.480000,0.066667,-0.333333,0.883515
82,0.728327,1.729919,-0.390574,0.882905,0.108729,-2.772045,1.000000,0.800000,0.460000,0.066667,-0.333333,0.882905
83,0.736905,1.727563,-0.418294,0.881908,0.119912,-2.807386,1.000000,0.800000,0.540000,0.066667,-0.333333,0.881908
84,0.745450,1.725076,-0.446368,0.880521,0.131078,-2.837939,1.000000,0.860000,0.540000,0.066667,-0.333333,0.880521
85,0.753959,1.722457,-0.474748,0.878745,0.142195,-2.864381,1.000000,0.860000,0.620000,0.066667,-0.333333,0.878745
86,0.762424,1.719705,-0.503392,0.876582,0.153237,-2.887297,1.000000,0.860000,0.600000,0.066667,-0.333333,0.876582
87,0.770842,1.716819,-0.532264,0.874035,0.164179,-2.907197,0.600000,0.920000,0.600000,0.066667,0.111111,0.874035
88,0.779206,1.713798,-0.561336,0.873795,0.183569,-2.557992,0.480000,0.920000,0.600000,0.066667,0.111111,0.873795
