step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.502171,0.660129,-0.409385,0.000000,0.000000,0.000000,0.340000,0.260000,0.200000,-0.800000,-0.800000,0.000000
1,1.502171,0.660129,-0.409385,-0.056000,0.000000,0.000000,0.340000,0.260000,0.200000,-0.800000,-0.800000,-0.056000
2,1.501658,0.660352,-0.409385,-0.112000,0.000000,0.000000,0.340000,0.280000,0.200000,-0.800000,-0.800000,-0.112000
3,1.500630,0.660798,-0.409385,-0.168001,0.000000,0.000000,0.340000,0.280000,0.200000,-0.800000,-0.800000,-0.168001
4,1.499089,0.661467,-0.409385,-0.224004,0.000000,0.000000,0.340000,0.280000,0.220000,-0.800000,-0.800000,-0.224004
5,1.497034,0.662358,-0.409385,-0.280008,0.000000,0.000000,0.340000,0.280000,0.220000,-0.800000,-0.800000,-0.280008
6,1.494465,0.663473,-0.409385,-0.336015,0.000000,0.000000,0.340000,0.280000,0.220000,-0.800000,-0.800000,-0.336015
7,1.491383,0.664810,-0.409385,-0.392024,0.000000,0.000000,0.360000,0.280000,0.220000,-0.800000,-0.800000,-0.392024
8,1.487787,0.666371,-0.409385,-0.448037,0.000000,0.000000,0.360000,0.280000,0.220000,-0.800000,-0.800000,-0.448037
9,1.483677,0.668154,-0.409385,-0.504055,0.000000,0.000000,0.360000,0.280000,0.220000,-0.800000,-0.800000,-0.504055
10,1.479053,0.670160,-0.409385,-0.560076,0.000000,0.000000,0.360000,0.280000,0.220000,-0.800000,-0.800000,-0.560076
11,1.473915,0.672390,-0.409385,-0.616103,0.000000,0.000000,0.360000,0.300000,0.240000,-0.800000,-0.800000,-0.616103
12,1.468263,0.674842,-0.409385,-0.672135,0.000000,0.000000,0.380000,0.300000,0.240000,-0.800000,-0.800000,-0.672135
13,1.462097,0.677518,-0.409385,-0.728174,0.000000,0.000000,0.380000,0.300000,0.240000,-0.800000,-0.800000,-0.728174
14,1.455417,0.680416,-0.409385,-0.784219,0.000000,0.000000,0.380000,0.320000,0.240000,-0.800000,-0.800000,-0.784219
15,1.448223,0.683538,-0.409385,-0.840272,0.000000,0.000000,0.400000,0.320000,0.260000,-0.800000,-0.800000,-0.840272
16,1.440514,0.686882,-0.409385,-0.896332,0.000000,0.000000,0.400000,0.320000,0.260000,-0.800000,-0.800000,-0.896332
17,1.432292,0.690450,-0.409385,-0.952401,0.000000,0.000000,0.420000,0.340000,0.260000,-0.800000,-0.800000,-0.952401
18,1.423555,0.694241,-0.409385,-1.008478,0.000000,0.000000,0.420000,0.340000,0.280000,-0.800000,-0.800000,-1.008478
19,1.414303,0.698255,-0.409385,-1.064565,0.000000,0.000000,0.440000,0.340000,0.280000,-0.800000,-0.800000,-1.064565
20,1.404537,0.702493,-0.409385,-1.120662,0.000000,0.000000,0.440000,0.360000,0.280000,-0.800000,-0.800000,-1.120662
21,1.394257,0.706953,-0.409385,-1.176769,0.000000,0.000000,0.460000,0.360000,0.300000,-0.800000,-0.800000,-1.176769
22,1.383461,0.711638,-0.409385,-1.232887,0.000000,0.000000,0.460000,0.380000,0.300000,-0.800000,-0.800000,-1.232887
23,1.372151,0.716545,-0.409385,-1.289017,0.000000,0.000000,0.480000,0.380000,0.320000,-0.800000,-0.800000,-1.289017
24,1.360326,0.721676,-0.409385,-1.345159,0.000000,0.000000,0.500000,0.400000,0.320000,-0.800000,-0.800000,-1.345159
25,1.347986,0.727030,-0.409385,-1.401313,0.000000,0.000000,0.500000,0.400000,0.340000,-0.800000,-0.800000,-1.401313
26,1.335131,0.732608,-0.409385,-1.457481,0.000000,0.000000,0.520000,0.420000,0.340000,-0.800000,-0.800000,-1.457481
27,1.321761,0.738409,-0.409385,-1.513662,0.000000,0.000000,0.540000,0.420000,0.360000,-0.800000,-0.800000,-1.513662
28,1.307875,0.744434,-0.409385,-1.569858,0.000000,0.000000,0.560000,0.440000,0.360000,-0.800000,-0.800000,-1.569858
29,1.293473,0.750683,-0.409385,-1.626068,0.000000,0.000000,0.560000,0.460000,0.380000,-0.800000,-0.800000,-1.626068
30,1.278556,0.757156,-0.409385,-1.682294,0.000000,0.000000,0.580000,0.460000,0.380000,-0.800000,-0.800000,-1.682294
31,1.263124,0.763852,-0.409385,-1.738535,0.000000,0.000000,0.600000,0.480000,0.400000,-0.800000,-0.800000,-1.738535
