step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.768256,-1.560556,0.893489,0.000000,0.000000,0.000000,0.180000,0.120000,0.100000,0.150000,-0.450000,0.000000
1,0.768256,-1.560556,0.893489,0.010500,0.000000,0.000000,0.180000,0.120000,0.100000,0.150000,-0.450000,0.010500
2,0.768322,-1.560474,0.893489,0.017258,-0.007746,-0.331289,0.180000,0.120000,0.100000,0.150000,-0.450000,0.017258
3,0.768491,-1.560388,0.890176,0.031090,-0.005994,0.212125,0.180000,0.120000,0.100000,0.150000,-0.400000,0.031090
4,0.768733,-1.560184,0.892297,0.038360,-0.006301,-0.472003,0.180000,0.120000,0.100000,0.150000,-0.450000,0.038360
5,0.769023,-1.559925,0.887577,0.049298,-0.011308,-0.142188,0.180000,0.120000,0.100000,0.150000,-0.450000,0.049298
6,0.769422,-1.559614,0.886155,0.057981,-0.010946,-0.503372,0.180000,0.120000,0.100000,0.150000,-0.450000,0.057981
7,0.769873,-1.559234,0.881121,0.068065,-0.014763,-0.392476,0.180000,0.120000,0.100000,0.150000,-0.450000,0.068065
8,0.770420,-1.558803,0.877197,0.077528,-0.015856,-0.533548,0.180000,0.120000,0.100000,0.150000,-1.000000,0.077528
9,0.771038,-1.558308,0.871861,0.080217,-0.021282,-0.712862,0.180000,0.120000,0.100000,0.150000,-1.000000,0.080217
10,0.771717,-1.557831,0.864732,0.083297,-0.026523,-0.874456,0.180000,0.120000,0.100000,0.150000,-1.000000,0.083297
11,0.772459,-1.557370,0.855988,0.086831,-0.031370,-1.025690,0.180000,0.120000,0.100000,0.150000,-1.000000,0.086831
12,0.773265,-1.556919,0.845731,0.090835,-0.035828,-1.165623,0.180000,0.120000,0.100000,0.150000,-1.000000,0.090835
13,0.774136,-1.556477,0.834075,0.095281,-0.039912,-1.295229,0.200000,0.120000,0.100000,0.150000,-1.000000,0.095281
14,0.775071,-1.556040,0.821123,0.100112,-0.043660,-1.415898,0.200000,0.120000,0.100000,0.150000,-1.000000,0.100112
15,0.776073,-1.555604,0.806964,0.105263,-0.047115,-1.529093,0.300000,0.120000,0.100000,0.150000,-1.000000,0.105263
16,0.777142,-1.555170,0.791673,0.110671,-0.050317,-1.636108,0.300000,0.120000,0.100000,0.150000,-1.000000,0.110671
17,0.778277,-1.554736,0.775312,0.116285,-0.053300,-1.737978,0.300000,0.120000,0.100000,0.150000,-1.000000,0.116285
18,0.779481,-1.554303,0.757932,0.122062,-0.056088,-1.835491,0.320000,0.140000,0.100000,0.150000,-1.000000,0.122062
19,0.780753,-1.553871,0.739577,0.127970,-0.058702,-1.929219,0.340000,0.140000,0.100000,0.150000,-1.000000,0.127970
20,0.782094,-1.553442,0.720285,0.133984,-0.061154,-2.019570,0.340000,0.140000,0.100000,0.150000,-1.000000,0.133984
21,0.783504,-1.553018,0.700089,0.140082,-0.063453,-2.106827,0.360000,0.140000,0.100000,0.150000,-1.000000,0.140082
22,0.784984,-1.552601,0.679021,0.146250,-0.065605,-2.191180,0.380000,0.140000,0.100000,0.150000,-1.000000,0.146250
23,0.786535,-1.552193,0.657109,0.152475,-0.067613,-2.272751,0.980000,0.140000,0.100000,0.150000,-1.000000,0.152475
24,0.788155,-1.551797,0.634381,0.158747,-0.069480,-2.351612,0.980000,0.140000,0.100000,0.150000,-1.000000,0.158747
25,0.789845,-1.551416,0.610865,0.165056,-0.071205,-2.427801,0.980000,0.160000,0.100000,0.150000,-1.000000,0.165056
26,0.791606,-1.551052,0.586587,0.171396,-0.072789,-2.501329,0.960000,0.160000,0.120000,0.150000,-1.000000,0.171396
27,0.793436,-1.550710,0.561574,0.177758,-0.074230,-2.572189,0.920000,0.160000,0.120000,0.150000,-1.000000,0.177758
28,0.795336,-1.550391,0.535852,0.184137,-0.075529,-2.640360,0.900000,0.160000,0.120000,0.150000,-1.000000,0.184137
29,0.797305,-1.550101,0.509448,0.190527,-0.076683,-2.705813,0.900000,0.180000,0.120000,0.150000,-1.000000,0.190527
30,0.799342,-1.549841,0.482390,0.196922,-0.077691,-2.768514,0.860000,0.180000,0.120000,0.150000,-1.000000,0.196922
31,0.801447,-1.549616,0.454705,0.203315,-0.078553,-2.828427,0.860000,0.280000,0.120000,0.150000,-1.000000,0.203315
32,0.803619,-1.549428,0.426421,0.209702,-0.079267,-2.885513,0.840000,0.300000,0.120000,0.150000,-1.000000,0.209702
33,0.805856,-1.549283,0.397566,0.216077,-0.079833,-2.939737,0.800000,0.320000,0.120000,0.150000,-1.000000,0.216077
34,0.808157,-1.549182,0.368168,0.222434,-0.080251,-2.991063,0.800000,0.340000,0.140000,0.150000,-1.000000,0.222434
35,0.810521,-1.549130,0.338258,0.228768,-0.080520,-3.039460,0.760000,0.360000,0.140000,0.150000,-1.000000,0.228768
