step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.778591,-1.750868,1.516999,0.000000,0.000000,0.000000,0.280000,0.260000,0.260000,0.600000,-0.800000,0.000000
1,0.778591,-1.750868,1.516999,0.042000,0.000000,0.000000,0.280000,0.260000,0.260000,0.600000,-0.800000,0.042000
2,0.778613,-1.750449,1.516999,0.076993,-0.006805,-0.291038,0.280000,0.260000,0.260000,0.600000,-0.800000,0.076993
3,0.778723,-1.749684,1.514088,0.112308,-0.014325,-0.509507,0.280000,0.260000,0.260000,0.600000,-0.800000,0.112308
4,0.778929,-1.748570,1.508993,0.147832,-0.020868,-0.744698,0.280000,0.240000,0.260000,0.600000,-0.800000,0.147832
5,0.779229,-1.747108,1.501546,0.183524,-0.026898,-0.971520,0.280000,0.240000,0.260000,0.600000,-0.800000,0.183524
6,0.779624,-1.745296,1.491831,0.219363,-0.032307,-1.191567,0.260000,0.240000,0.260000,0.600000,-0.800000,0.219363
7,0.780119,-1.743134,1.479916,0.255341,-0.037000,-1.404656,0.260000,0.240000,0.260000,0.400000,-0.600000,0.255341
8,0.780720,-1.740625,1.465869,0.279799,-0.040584,-1.597759,0.260000,0.240000,0.240000,0.400000,-0.600000,0.279799
9,0.781416,-1.737885,1.449891,0.304428,-0.043445,-1.777259,0.260000,0.240000,0.240000,0.400000,-0.600000,0.304428
10,0.782215,-1.734915,1.432119,0.329189,-0.045565,-1.945737,0.260000,0.240000,0.240000,0.400000,-0.600000,0.329189
11,0.783121,-1.731718,1.412661,0.354048,-0.046930,-2.104689,0.260000,0.240000,0.240000,0.400000,-0.600000,0.354048
12,0.784142,-1.728296,1.391615,0.378973,-0.047519,-2.254995,0.260000,0.240000,0.240000,0.400000,-0.600000,0.378973
13,0.785285,-1.724651,1.369065,0.403931,-0.047312,-2.397167,0.260000,0.240000,0.240000,0.200000,-0.600000,0.403931
14,0.786558,-1.720789,1.345093,0.414893,-0.046289,-2.531500,0.260000,0.240000,0.220000,0.200000,-0.600000,0.414893
15,0.787938,-1.716848,1.319778,0.425887,-0.044780,-2.650218,0.260000,0.240000,0.220000,0.200000,-0.600000,0.425887
16,0.789429,-1.712834,1.293276,0.436877,-0.042810,-2.755699,0.260000,0.220000,0.220000,0.000000,-0.600000,0.436877
17,0.791038,-1.708750,1.265719,0.433828,-0.040404,-2.849829,0.320000,0.220000,0.220000,0.000000,-0.600000,0.433828
18,0.792726,-1.704733,1.237220,0.430769,-0.037999,-2.925825,0.320000,0.220000,0.220000,0.000000,-0.600000,0.430769
19,0.794496,-1.700788,1.207962,0.427680,-0.035640,-2.986551,0.320000,0.220000,0.220000,0.000000,-0.600000,0.427680
20,0.796347,-1.696916,1.178097,0.424548,-0.033364,-3.034418,0.340000,0.220000,0.200000,0.000000,-0.600000,0.424548
21,0.798280,-1.693121,1.147752,0.421365,-0.031201,-3.071442,0.340000,0.220000,0.200000,0.000000,-0.600000,0.421365
22,0.800294,-1.689407,1.117038,0.418125,-0.029174,-3.099305,0.340000,0.220000,0.200000,-0.200000,-0.600000,0.418125
23,0.802389,-1.685777,1.086045,0.400827,-0.027302,-3.119416,0.360000,0.220000,0.200000,-0.200000,-0.600000,0.400827
24,0.804499,-1.682357,1.054851,0.383536,-0.026057,-3.123257,0.360000,0.220000,0.200000,-0.200000,-0.600000,0.383536
25,0.806617,-1.679150,1.023618,0.366279,-0.025442,-3.112601,0.360000,0.220000,0.200000,-0.200000,-0.600000,0.366279
26,0.808740,-1.676154,0.992492,0.349084,-0.025448,-3.088759,0.380000,0.220000,0.200000,-0.200000,-0.600000,0.349084
27,0.810862,-1.673370,0.961605,0.331985,-0.026049,-3.052636,0.400000,0.220000,0.200000,-0.200000,-0.600000,0.331985
28,0.812975,-1.670797,0.931078,0.315017,-0.027207,-3.004782,0.400000,0.240000,0.200000,0.000000,-0.600000,0.315017
29,0.815074,-1.668432,0.901031,0.312218,-0.028870,-2.945454,0.500000,0.280000,0.200000,0.200000,-0.600000,0.312218
30,0.817238,-1.666163,0.871576,0.323477,-0.030626,-2.891212,1.000000,0.280000,0.200000,0.200000,-0.600000,0.323477
31,0.819555,-1.663885,0.842664,0.334670,-0.032081,-2.857543,1.000000,0.300000,0.200000,0.200000,-0.600000,0.334670
32,0.822021,-1.661600,0.814088,0.345810,-0.033197,-2.841259,1.000000,0.300000,0.200000,0.200000,-0.600000,0.345810
33,0.824637,-1.659314,0.785676,0.356905,-0.033955,-2.839268,1.000000,0.300000,0.200000,0.200000,-0.600000,0.356905
34,0.827400,-1.657029,0.757283,0.367956,-0.034344,-2.848704,0.980000,0.300000,0.200000,0.200000,-0.600000,0.367956
35,0.830310,-1.654751,0.728796,0.378961,-0.034363,-2.867027,0.980000,0.320000,0.200000,0.200000,-0.600000,0.378961
36,0.833366,-1.652484,0.700126,0.389918,-0.034015,-2.892053,0.960000,0.320000,0.200000,0.200000,-0.600000,0.389918
37,0.836567,-1.650232,0.671205,0.400818,-0.033302,-2.921952,0.940000,0.340000,0.200000,0.200000,-0.600000,0.400818
38,0.839912,-1.648000,0.641986,0.411654,-0.032231,-2.955214,0.900000,0.340000,0.200000,0.000000,-0.400000,0.411654
39,0.843402,-1.645793,0.612434,0.411206,-0.027982,-2.869735,0.880000,0.360000,0.200000,0.200000,-0.600000,0.411206
40,0.846928,-1.643658,0.583736,0.421717,-0.027147,-2.907730,0.880000,0.360000,0.200000,0.200000,-0.600000,0.421717
41,0.850596,-1.641560,0.554659,0.432177,-0.025923,-2.947115,0.820000,0.460000,0.260000,0.200000,-0.400000,0.432177
42,0.854407,-1.639504,0.525188,0.445273,-0.021865,-2.881997,0.820000,1.000000,0.260000,0.400000,-0.400000,0.445273
43,0.858369,-1.637461,0.496368,0.472052,-0.018131,-2.835954,0.820000,1.000000,0.260000,0.400000,-0.400000,0.472052
44,0.862606,-1.635372,0.468008,0.498513,-0.014218,-2.814728,0.760000,1.000000,0.260000,0.400000,-0.400000,0.498513
45,0.867120,-1.633250,0.439861,0.524701,-0.009988,-2.811477,0.720000,1.000000,0.280000,0.400000,-0.400000,0.524701
46,0.871910,-1.631107,0.411746,0.550639,-0.005343,-2.821304,0.720000,0.960000,0.280000,0.400000,-0.400000,0.550639
47,0.876977,-1.628952,0.383533,0.576334,-0.000208,-2.840623,0.660000,0.940000,0.280000,0.400000,-0.400000,0.576334
48,0.882323,-1.626797,0.355127,0.601785,0.005473,-2.866753,0.660000,0.920000,0.300000,0.200000,-0.400000,0.601785
49,0.887946,-1.624653,0.326459,0.612984,0.011747,-2.897653,0.660000,0.900000,0.300000,0.200000,-0.400000,0.612984
50,0.893714,-1.622576,0.297483,0.623934,0.018204,-2.926536,0.660000,0.860000,0.300000,0.200000,-0.400000,0.623934
51,0.899626,-1.620573,0.268218,0.634629,0.024847,-2.953554,0.660000,0.840000,0.320000,0.200000,-0.400000,0.634629
52,0.905680,-1.618652,0.238682,0.645063,0.031680,-2.978835,0.600000,0.820000,0.320000,0.200000,-0.400000,0.645063
53,0.911873,-1.616819,0.208894,0.655231,0.038704,-3.002486,0.560000,0.780000,1.000000,0.600000,-0.400000,0.655231
