1.28e+02,-5.61e+01,-3.55e+01,-3.55e+01,-1.67e+01,2.10e+01,1.10e+01,-3.55e+01
2.56e+02,-5.27e+01,-3.17e+01,-3.17e+01,-8.70e+00,2.10e+01,1.00e+01,-3.17e+01
3.84e+02,-5.61e+01,-3.13e+01,-3.13e+01,-2.47e+01,2.10e+01,9.00e+00,-3.13e+01
5.12e+02,-5.26e+01,-2.71e+01,-2.71e+01,-1.19e+01,2.10e+01,1.00e+01,-2.71e+01
6.40e+02,-5.66e+01,-2.78e+01,-2.71e+01,-1.19e+01,2.10e+01,1.00e+01,-2.71e+01
7.68e+02,-5.23e+01,-3.02e+01,-2.71e+01,-1.19e+01,2.20e+01,1.00e+01,-2.71e+01
8.96e+02,-5.51e+01,-3.00e+01,-2.71e+01,-1.19e+01,2.10e+01,5.00e+00,-2.71e+01
1.02e+03,-5.29e+01,-2.83e+01,-2.71e+01,-1.19e+01,2.10e+01,4.00e+00,-2.71e+01
1.15e+03,-5.38e+01,-3.10e+01,-2.71e+01,-1.19e+01,2.10e+01,5.00e+00,-2.71e+01
1.28e+03,-5.56e+01,-3.20e+01,-2.71e+01,-1.19e+01,2.10e+01,5.00e+00,-2.71e+01
1.41e+03,-5.38e+01,-2.91e+01,-2.71e+01,-1.19e+01,2.10e+01,5.00e+00,-2.71e+01
1.54e+03,-5.25e+01,-2.96e+01,-2.71e+01,-1.19e+01,2.10e+01,5.00e+00,-2.71e+01
1.66e+03,-5.32e+01,-2.89e+01,-2.71e+01,-1.19e+01,2.20e+01,5.50e+00,-2.71e+01
1.79e+03,-5.41e+01,-2.58e+01,-2.58e+01,-1.16e+01,2.20e+01,5.00e+00,-2.58e+01
1.92e+03,-5.66e+01,-2.57e+01,-2.57e+01,-1.66e+01,2.10e+01,5.00e+00,-2.57e+01
2.05e+03,-5.23e+01,-2.51e+01,-2.51e+01,-1.67e+01,2.20e+01,5.00e+00,-2.51e+01
2.18e+03,-5.53e+01,-2.33e+01,-2.33e+01,-7.16e+00,2.20e+01,5.00e+00,-2.33e+01
2.30e+03,-5.45e+01,-3.04e+01,-2.33e+01,-7.16e+00,2.10e+01,5.00e+00,-2.33e+01
2.43e+03,-5.64e+01,-2.41e+01,-2.33e+01,-7.16e+00,2.10e+01,5.00e+00,-2.33e+01
2.56e+03,-5.01e+01,-3.17e+01,-2.33e+01,-7.16e+00,2.20e+01,5.00e+00,-2.33e+01
2.69e+03,-5.61e+01,-3.34e+01,-2.33e+01,-7.16e+00,2.20e+01,5.00e+00,-2.33e+01
2.82e+03,-5.22e+01,-2.87e+01,-2.33e+01,-7.16e+00,2.20e+01,5.00e+00,-2.33e+01
2.94e+03,-5.56e+01,-2.67e+01,-2.33e+01,-7.16e+00,2.20e+01,6.00e+00,-2.33e+01
3.07e+03,-5.35e+01,-2.93e+01,-2.33e+01,-7.16e+00,2.30e+01,6.00e+00,-2.33e+01
3.20e+03,-5.47e+01,-2.96e+01,-2.33e+01,-7.16e+00,2.40e+01,8.00e+00,-2.33e+01
3.33e+03,-5.19e+01,-2.50e+01,-2.33e+01,-7.16e+00,2.20e+01,6.50e+00,-2.33e+01
3.46e+03,-5.02e+01,-2.54e+01,-2.33e+01,-7.16e+00,2.30e+01,8.00e+00,-2.33e+01
3.58e+03,-4.99e+01,-2.32e+01,-2.32e+01,-9.80e+00,2.30e+01,8.00e+00,-2.32e+01
3.71e+03,-5.07e+01,-2.36e+01,-2.32e+01,-9.80e+00,2.30e+01,7.00e+00,-2.32e+01
3.84e+03,-4.69e+01,-1.76e+01,-1.76e+01,3.98e+01,2.30e+01,7.00e+00,-1.76e+01
3.97e+03,-4.19e+01,-1.35e+01,-1.35e+01,2.38e+01,2.30e+01,8.00e+00,-1.35e+01
4.10e+03,-4.24e+01,-1.22e+01,-1.22e+01,4.17e+01,2.30e+01,8.00e+00,-1.22e+01
4.22e+03,-3.48e+01,-4.95e+00,-4.95e+00,5.99e+01,2.30e+01,8.00e+00,-4.95e+00
4.35e+03,-3.11e+01,1.68e+01,1.68e+01,1.40e+02,2.30e+01,8.00e+00,1.68e+01
4.48e+03,-1.28e+01,1.60e+01,1.68e+01,1.40e+02,2.30e+01,8.00e+00,1.68e+01
4.61e+03,-1.06e+01,2.34e+01,2.34e+01,1.37e+02,2.35e+01,9.00e+00,2.34e+01
4.74e+03,-1.14e+01,9.18e+00,2.34e+01,1.37e+02,2.40e+01,9.00e+00,2.34e+01
4.86e+03,-9.93e+00,3.91e+01,3.91e+01,3.07e+02,2.30e+01,9.50e+00,3.91e+01
4.99e+03,-1.03e+01,3.06e+01,3.91e+01,3.07e+02,2.40e+01,1.00e+01,3.91e+01
5.12e+03,-9.03e+00,4.77e+01,4.77e+01,3.26e+02,2.50e+01,1.10e+01,4.77e+01
5.25e+03,-1.18e+01,2.30e+01,4.77e+01,3.26e+02,2.40e+01,1.00e+01,4.77e+01
5.38e+03,-1.00e+01,2.65e+01,4.77e+01,3.26e+02,2.40e+01,1.10e+01,4.77e+01
5.50e+03,-9.52e+00,3.69e+01,4.77e+01,3.26e+02,2.50e+01,1.20e+01,4.77e+01
5.63e+03,-9.94e+00,3.61e+01,4.77e+01,3.26e+02,2.50e+01,1.40e+01,4.77e+01
5.76e+03,-9.83e+00,4.07e+01,4.77e+01,3.26e+02,2.50e+01,1.40e+01,4.77e+01
5.89e+03,-9.76e+00,4.00e+01,4.77e+01,3.26e+02,2.50e+01,1.50e+01,4.77e+01
6.02e+03,-8.25e+00,6.27e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
6.14e+03,-8.37e+00,2.51e+01,6.27e+01,4.43e+02,2.50e+01,1.50e+01,6.27e+01
6.27e+03,-8.62e+00,4.32e+01,6.27e+01,4.43e+02,2.50e+01,1.50e+01,6.27e+01
6.40e+03,-7.83e+00,4.20e+01,6.27e+01,4.43e+02,2.60e+01,1.50e+01,6.27e+01
6.53e+03,-8.97e+00,3.94e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
6.66e+03,-6.81e+00,2.54e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
6.78e+03,-1.11e+01,3.35e+01,6.27e+01,4.43e+02,2.60e+01,1.40e+01,6.27e+01
6.91e+03,-1.03e+01,4.94e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
7.04e+03,-7.88e+00,4.63e+01,6.27e+01,4.43e+02,2.60e+01,1.40e+01,6.27e+01
7.17e+03,-5.58e+00,4.31e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
7.30e+03,-7.38e+00,3.14e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
7.42e+03,-1.02e+01,3.81e+01,6.27e+01,4.43e+02,2.60e+01,1.50e+01,6.27e+01
7.55e+03,-5.63e+00,2.66e+01,6.27e+01,4.43e+02,2.60e+01,1.50e+01,6.27e+01
7.68e+03,-7.97e+00,5.55e+01,6.27e+01,4.43e+02,2.60e+01,1.50e+01,6.27e+01
7.81e+03,-9.09e+00,4.37e+01,6.27e+01,4.43e+02,2.60e+01,1.60e+01,6.27e+01
7.94e+03,-8.85e+00,3.67e+01,6.27e+01,4.43e+02,2.60e+01,1.50e+01,6.27e+01
8.06e+03,-7.81e+00,4.16e+01,6.27e+01,4.43e+02,2.50e+01,1.50e+01,6.27e+01
8.19e+03,-6.41e+00,5.29e+01,6.27e+01,4.43e+02,2.50e+01,1.40e+01,6.27e+01
8.32e+03,-8.68e+00,3.72e+01,6.27e+01,4.43e+02,2.50e+01,1.50e+01,6.27e+01
