step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.466606,-1.391765,1.576021,0.000000,0.000000,0.000000,0.160000,1.000000,0.900000,0.200000,0.200000,0.000000
1,-1.466606,-1.391765,1.576021,0.014000,0.000000,0.000000,0.160000,1.000000,0.900000,0.200000,0.200000,0.014000
2,-1.466606,-1.391625,1.576021,0.026923,0.005314,0.227281,0.160000,1.000000,0.900000,0.200000,0.200000,0.026923
3,-1.466661,-1.391356,1.578294,0.042077,0.002275,-0.142970,0.160000,1.000000,0.880000,0.200000,0.200000,0.042077
4,-1.466687,-1.390936,1.576864,0.054829,0.003680,0.352968,0.160000,1.000000,0.900000,0.200000,0.200000,0.054829
5,-1.466727,-1.390388,1.580394,0.069138,0.006369,0.078859,0.180000,1.000000,0.880000,0.200000,0.200000,0.069138
6,-1.466797,-1.389697,1.581182,0.082688,0.006734,0.263816,0.180000,1.000000,0.880000,0.200000,0.200000,0.082688
7,-1.466873,-1.388871,1.583820,0.096534,0.008171,0.260232,0.180000,1.000000,0.880000,0.200000,0.200000,0.096534
8,-1.466968,-1.387907,1.586423,0.110318,0.009234,0.302951,0.180000,1.000000,0.860000,0.200000,0.100000,0.110318
9,-1.467077,-1.386805,1.589452,0.124534,0.007253,0.210851,0.180000,1.000000,0.860000,0.200000,0.100000,0.124534
10,-1.467173,-1.385561,1.591561,0.138570,0.006695,0.205646,0.180000,1.000000,0.860000,0.200000,0.100000,0.138570
11,-1.467269,-1.384177,1.593617,0.152554,0.006707,0.216296,0.180000,1.000000,0.860000,0.200000,0.100000,0.152554
12,-1.467370,-1.382654,1.595780,0.166520,0.006940,0.231541,0.180000,1.000000,0.840000,0.200000,0.100000,0.166520
13,-1.467481,-1.380991,1.598095,0.180477,0.007259,0.248506,0.180000,1.000000,0.840000,0.200000,0.100000,0.180477
