step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.426219,-1.401920,-0.567395,0.000000,0.000000,0.000000,0.560000,0.820000,0.160000,0.250000,-0.055556,0.000000
1,-1.426219,-1.401920,-0.567395,0.017500,0.000000,0.000000,0.560000,0.820000,0.160000,0.250000,-0.055556,0.017500
2,-1.426072,-1.402014,-0.567395,0.034905,-0.001701,-0.072755,0.560000,0.820000,0.160000,0.250000,-0.055556,0.034905
3,-1.425787,-1.402216,-0.568123,0.052497,-0.000730,0.030289,0.560000,0.820000,0.160000,0.250000,-0.055556,0.052497
4,-1.425348,-1.402505,-0.567820,0.069897,-0.001412,-0.100552,0.560000,0.820000,0.160000,0.285714,-0.055556,0.069897
5,-1.424766,-1.402892,-0.568826,0.089909,-0.002076,-0.047020,0.560000,0.820000,0.160000,0.285714,-0.055556,0.089909
6,-1.424020,-1.403394,-0.569296,0.109880,-0.002370,-0.079655,0.560000,0.820000,0.160000,0.285714,-0.055556,0.109880
7,-1.423107,-1.404006,-0.570092,0.129858,-0.002765,-0.092931,0.560000,0.820000,0.160000,0.285714,-0.055556,0.129858
8,-1.422029,-1.404731,-0.571022,0.149836,-0.003143,-0.106979,0.560000,0.820000,0.160000,0.285714,-0.055556,0.149836
9,-1.420785,-1.405567,-0.572091,0.169814,-0.003501,-0.121072,0.560000,0.820000,0.160000,0.285714,-0.055556,0.169814
10,-1.419377,-1.406516,-0.573302,0.189791,-0.003838,-0.135135,0.560000,0.820000,0.140000,0.285714,-0.055556,0.189791
11,-1.417803,-1.407577,-0.574653,0.209768,-0.004149,-0.149148,0.560000,0.800000,0.140000,0.250000,-0.000000,0.209768
12,-1.416065,-1.408752,-0.576145,0.227270,-0.002717,-0.089759,0.560000,0.800000,0.140000,0.250000,-0.000000,0.227270
13,-1.414174,-1.410013,-0.577043,0.244768,-0.001825,-0.056970,0.560000,0.800000,0.140000,0.250000,-0.000000,0.244768
14,-1.412132,-1.411364,-0.577612,0.262264,-0.001253,-0.037761,0.540000,0.800000,1.000000,0.250000,0.151515,0.262264
15,-1.409942,-1.412806,-0.577990,0.279072,0.003343,0.154483,0.540000,0.800000,1.000000,0.250000,0.151515,0.279072
16,-1.407586,-1.414303,-0.576445,0.296023,0.006711,0.297277,0.540000,0.800000,1.000000,0.250000,0.151515,0.296023
17,-1.405068,-1.415860,-0.573472,0.313086,0.009138,0.405996,0.540000,0.800000,1.000000,0.250000,0.151515,0.313086
18,-1.402388,-1.417482,-0.569412,0.330228,0.010865,0.491678,0.540000,0.800000,1.000000,0.250000,0.151515,0.330228
19,-1.399549,-1.419171,-0.564495,0.347425,0.012065,0.561727,0.540000,0.800000,1.000000,0.250000,0.166667,0.347425
20,-1.396549,-1.420928,-0.558878,0.364556,0.013288,0.639319,0.540000,0.800000,1.000000,0.250000,0.166667,0.364556
21,-1.393387,-1.422748,-0.552485,0.381729,0.014067,0.705442,0.540000,0.820000,1.000000,0.250000,0.060606,0.381729
22,-1.390064,-1.424632,-0.545431,0.399371,0.011283,0.626325,0.540000,0.820000,1.000000,0.250000,0.060606,0.399371
23,-1.386591,-1.426607,-0.539167,0.416953,0.009181,0.570118,0.540000,0.820000,1.000000,0.250000,0.060606,0.416953
24,-1.382966,-1.428669,-0.533466,0.434492,0.007562,0.530456,0.540000,0.840000,1.000000,0.250000,0.151515,0.434492
25,-1.379187,-1.430814,-0.528162,0.451570,0.008959,0.617424,0.560000,0.840000,1.000000,0.250000,0.166667,0.451570
26,-1.375241,-1.433012,-0.521987,0.468579,0.010178,0.710024,0.560000,0.840000,1.000000,0.250000,0.166667,0.468579
27,-1.371129,-1.435260,-0.514887,0.485631,0.010793,0.790563,0.560000,0.840000,1.000000,0.250000,0.074074,0.485631
28,-1.366849,-1.437557,-0.506981,0.503186,0.008172,0.744734,0.560000,0.860000,1.000000,0.250000,-0.033333,0.503186
29,-1.362410,-1.439929,-0.499534,0.520632,0.002755,0.572059,0.560000,0.860000,1.000000,0.250000,-0.033333,0.520632
30,-1.357827,-1.442399,-0.493814,0.538053,-0.001315,0.429067,0.560000,0.860000,1.000000,0.250000,-0.030303,0.538053
31,-1.353095,-1.444961,-0.489523,0.555476,-0.004210,0.314464,0.560000,0.860000,1.000000,0.250000,-0.030303,0.555476
32,-1.348213,-1.447610,-0.486378,0.572899,-0.006269,0.219302,0.560000,0.860000,1.000000,0.250000,-0.030303,0.572899
33,-1.343177,-1.450343,-0.484185,0.590329,-0.007663,0.139911,0.560000,0.860000,1.000000,0.250000,-0.030303,0.590329
34,-1.337988,-1.453159,-0.482786,0.607766,-0.008527,0.073332,0.540000,0.860000,1.000000,0.250000,0.055556,0.607766
