step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.312263,-1.753448,0.131277,0.000000,0.000000,0.000000,0.740000,1.000000,0.540000,0.100000,-1.000000,0.000000
1,-0.312263,-1.753448,0.131277,0.007000,0.000000,0.000000,0.740000,1.000000,0.540000,0.100000,-1.000000,0.007000
2,-0.312194,-1.753439,0.131277,0.014000,0.000000,0.000000,0.740000,1.000000,0.540000,0.100000,-1.000000,0.014000
3,-0.312055,-1.753420,0.131277,0.012635,-0.005371,-0.229722,0.740000,1.000000,0.540000,0.100000,-1.000000,0.012635
4,-0.311923,-1.753457,0.128979,0.014456,-0.013642,-0.130547,0.740000,1.000000,0.540000,0.100000,-1.000000,0.014456
5,-0.311762,-1.753574,0.127674,0.018464,-0.007716,-0.594771,0.720000,1.000000,0.540000,0.100000,-1.000000,0.018464
6,-0.311569,-1.753627,0.121726,0.023814,-0.016534,-0.259800,0.700000,1.000000,0.540000,0.100000,-1.000000,0.023814
7,-0.311312,-1.753762,0.119128,0.026136,-0.012580,-0.726427,0.700000,1.000000,0.540000,0.100000,-1.000000,0.026136
8,-0.311038,-1.753856,0.111864,0.030956,-0.021285,-0.426882,0.680000,1.000000,0.560000,0.100000,-1.000000,0.030956
9,-0.310706,-1.754033,0.107595,0.033981,-0.017852,-0.826197,0.660000,1.000000,0.560000,0.100000,-1.000000,0.033981
10,-0.310349,-1.754174,0.099333,0.038344,-0.025797,-0.589363,0.640000,1.000000,0.580000,0.100000,-1.000000,0.038344
11,-0.309942,-1.754392,0.093440,0.041704,-0.023224,-0.926226,0.620000,1.000000,0.580000,0.100000,-1.000000,0.041704
12,-0.309505,-1.754585,0.084177,0.045867,-0.029787,-0.767228,0.600000,1.000000,0.600000,0.100000,-1.000000,0.045867
13,-0.309023,-1.754843,0.076505,0.049446,-0.028652,-1.019612,0.580000,1.000000,0.600000,0.100000,-1.000000,0.049446
14,-0.308508,-1.755091,0.066309,0.053473,-0.033471,-0.952181,0.560000,1.000000,0.620000,0.100000,-1.000000,0.053473
15,-0.307953,-1.755389,0.056787,0.057212,-0.033962,-1.113680,0.560000,1.000000,0.620000,0.100000,-1.000000,0.057212
16,-0.307362,-1.755696,0.045650,0.061152,-0.037174,-1.128214,0.540000,1.000000,0.640000,0.100000,-1.000000,0.061152
17,-0.306734,-1.756039,0.034368,0.064996,-0.038811,-1.224822,0.520000,1.000000,0.660000,0.100000,-1.000000,0.064996
18,-0.306071,-1.756405,0.022120,0.068903,-0.041150,-1.281770,0.500000,1.000000,0.680000,0.100000,-1.000000,0.068903
19,-0.305373,-1.756801,0.009302,0.072800,-0.043167,-1.353740,0.480000,1.000000,0.700000,0.100000,-1.000000,0.072800
20,-0.304641,-1.757226,-0.004235,0.076713,-0.045245,-1.420158,0.460000,1.000000,0.740000,0.100000,-1.000000,0.076713
21,-0.303876,-1.757682,-0.018437,0.080636,-0.047265,-1.487219,0.440000,1.000000,0.760000,0.100000,-1.000000,0.080636
22,-0.303079,-1.758169,-0.033309,0.084568,-0.049253,-1.553404,0.420000,1.000000,0.800000,0.100000,-1.000000,0.084568
23,-0.302250,-1.758690,-0.048843,0.088510,-0.051204,-1.618947,0.400000,1.000000,0.840000,0.100000,-1.000000,0.088510
24,-0.301391,-1.759244,-0.065032,0.092462,-0.053116,-1.683782,0.380000,1.000000,0.900000,0.100000,-1.000000,0.092462
25,-0.300503,-1.759834,-0.081870,0.096422,-0.054987,-1.747878,0.380000,1.000000,0.940000,0.100000,-1.000000,0.096422
26,-0.299587,-1.760461,-0.099349,0.100391,-0.056815,-1.811200,0.360000,1.000000,1.000000,0.100000,-1.000000,0.100391
27,-0.298644,-1.761126,-0.117461,0.104368,-0.058600,-1.873714,0.340000,1.000000,1.000000,0.100000,-1.000000,0.104368
28,-0.297676,-1.761830,-0.136198,0.108353,-0.060338,-1.935386,0.340000,1.000000,1.000000,0.100000,-1.000000,0.108353
29,-0.296685,-1.762575,-0.155552,0.112344,-0.062029,-1.996181,0.320000,0.980000,1.000000,0.100000,-1.000000,0.112344
30,-0.295671,-1.763362,-0.175514,0.116341,-0.063671,-2.056065,0.300000,0.860000,1.000000,0.100000,-1.000000,0.116341
31,-0.294637,-1.764192,-0.196075,0.120343,-0.065262,-2.115003,0.300000,0.780000,1.000000,0.100000,-1.000000,0.120343
32,-0.293583,-1.765067,-0.217225,0.124349,-0.066802,-2.172961,0.280000,0.700000,1.000000,0.100000,-1.000000,0.124349
33,-0.292513,-1.765987,-0.238954,0.128358,-0.068287,-2.229905,0.280000,0.640000,1.000000,0.100000,-1.000000,0.128358
34,-0.291428,-1.766954,-0.261253,0.132369,-0.069718,-2.285802,0.260000,0.580000,1.000000,0.100000,-1.000000,0.132369
35,-0.290329,-1.767970,-0.284111,0.136380,-0.071092,-2.340617,0.260000,0.520000,1.000000,0.100000,-1.000000,0.136380
36,-0.289219,-1.769035,-0.307517,0.140391,-0.072408,-2.394318,0.240000,0.480000,1.000000,0.100000,-1.000000,0.140391
37,-0.288100,-1.770150,-0.331461,0.144399,-0.073665,-2.446873,0.240000,0.460000,1.000000,0.100000,-1.000000,0.144399
38,-0.286974,-1.771316,-0.355929,0.148404,-0.074862,-2.498250,0.240000,0.420000,1.000000,0.100000,-1.000000,0.148404
39,-0.285844,-1.772535,-0.380912,0.152403,-0.075998,-2.548418,0.220000,0.400000,1.000000,0.100000,-1.000000,0.152403
40,-0.284712,-1.773807,-0.406396,0.156395,-0.077072,-2.597348,0.220000,0.360000,1.000000,0.100000,-1.000000,0.156395
41,-0.283580,-1.775133,-0.432369,0.160378,-0.078082,-2.645011,0.200000,0.340000,1.000000,0.100000,-1.000000,0.160378
42,-0.282451,-1.776514,-0.458820,0.164351,-0.079028,-2.691379,0.200000,0.320000,1.000000,0.100000,-1.000000,0.164351
