round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,1,129.0,126.1,0.6853342737791634,0.22517494064576687,0.10734807546171517,0.059994461105048046,0.10305931121864405,0.1345475073013016,0.7602594837487728,0.4224111797045016,0.3077131297334307,16
0,5,133.0,136.6,0.36604510981160726,0.19229009745845166,0.31417025529413634,0.040678354104693164,0.6704163120945265,0.2806339751309363,0.24897889793078606,0.08421119199723143,0.22731308354162078,5
0,3,158.0,136.7,0.5006344375645901,0.4314559451447049,0.08774370596270714,0.005291680583762589,0.5275916368147164,0.08042179215350892,0.48171323312136566,0.4216063698674777,0.3588379918925946,6
0,0,154.0,204.2,0.4018079188045811,0.3341885531838829,0.23215319564053433,0.008105153531391941,0.39522170815300706,0.21138058860424688,0.4884295091747681,0.3282821774534249,0.1257780726015384,9
0,7,140.0,207.2,0.17125875515313632,0.14633133161490777,0.1764660257733311,0.10887086064534428,0.373846365704701,0.1694499445332539,0.23020281469790757,0.1193628740261739,0.18678227872600678,14
0,4,212.0,222.2,0.5438299384673095,0.11541046076821175,0.21948689951674288,0.007478986318984872,0.6529912190299766,0.021108018598396453,0.5480584785521894,0.11645308807981154,0.128390307424104,13
0,6,168.0,276.3,0.6477170577683135,0.14608140579520734,0.13246841683384492,0.08129241533193332,0.6561769794451692,0.026492133475219733,0.5735482843744277,0.0927754886236554,0.10295243892044861,9
0,2,131.0,282.3,0.08122246056804233,0.3279457671650983,0.3105862245739123,0.011184051204600495,0.2252967560682962,0.21926545771219902,0.38312510707928915,0.2426440144206492,0.07540663355018934,16
0,8,131.0,334.9,0.07247448388258931,0.25232826860014695,0.34446533144745806,0.025125703437769768,0.34960601834149824,0.07991439555165943,0.27712705604944604,0.14000408710201825,0.14437341964149097,14
0,11,133.0,262.8,0.13824160907690147,0.4120440123655928,0.38412907153635106,0.02618699214083124,0.4687223019294463,0.10939905354688297,0.5945242967939954,0.12522291036611383,0.11206078786268825,16
0,9,141.0,355.9,0.5043779285942445,0.22558783971738938,0.28046291755148745,0.02844913709219788,0.10466558551543259,0.1507234032732346,0.46956137176368007,0.46647838765110927,0.13229802726922496,6
0,13,160.0,391.9,0.06566720718904448,0.29505280976950177,0.3153852007783206,0.12043500033582297,0.3076454783347677,0.13762223801276674,0.26181197343104773,0.3459473180208801,0.3300644053466945,13
1,2,196.0,127.7,0.4005594111253388,0.46063047906756194,0.10274723502593694,0.007052729253903871,0.6093186092897392,0.15596806999898138,0.48651557341485757,0.37443022254300545,0.1715122719368311,4
1,6,136.0,138.2,0.5375461766866473,0.15509518074226025,0.3001021261896972,0.14333870909973565,0.4634416429705692,0.1447112413472809,0.40058440065198075,0.33595214666804196,0.2916217932631349,11
1,4,140.0,148.7,0.24204632921257024,0.2973395014751587,0.0651080242669219,0.02356502559364526,0.47380153962815685,0.11610634539464804,0.41364086655286775,0.12830239719774464,0.17218957154150658,4
1,0,132.0,166.7,0.5186961353789861,0.20652726817128447,0.32657162944648666,0.03555138404898371,0.5444958657340039,0.07198193527704579,0.7937435859757882,0.35393806694296165,0.3049547704695275,13
1,7,137.0,171.2,0.5867241562688293,0.0961904861064369,0.2732741268071501,0.025412173751004682,0.1805348333953824,0.2763423482169487,0.3251344099346446,0.4708195997743477,0.07369070851483651,6
1,5,145.0,184.7,0.24151670339862963,0.09650897357359828,0.2829000087335116,0.14987687086999468,0.4686374680769604,0.16486065805410532,0.4464731074836062,0.3650309916016763,0.38077158496911706,11
1,3,141.0,210.3,0.08991432468646236,0.07196048377773691,0.2242748918967692,0.016457304260899114,0.4061033888841761,0.16607464079545356,0.790964560232029,0.2985257869723967,0.3871572814027944,3
1,8,137.0,183.2,0.3668900342199457,0.32288570163751606,0.23019626837925689,0.018900844434926862,0.27169262152533347,0.2655811475383779,0.4552759974579122,0.44896926197460035,0.13019257384665073,12
1,10,136.0,196.7,0.057901331480877755,0.2282709841311314,0.09507736804464195,0.009308472073327599,0.42825723579767794,0.14434620746214036,0.6634363639900429,0.482885584061123,0.12396016408060836,6
1,11,132.0,241.8,0.2913215352310768,0.42837446971381526,0.38719731897264453,0.12034433829932033,0.5947280636716998,0.08229882652985225,0.4137044682174443,0.24665844382730678,0.06236105148492696,10
1,19,133.0,193.7,0.3245808491173542,0.2525586536317435,0.3312389323033033,0.2342637480037181,0.5923791335844658,0.1779892887948245,0.29136369593219913,0.3997889551276818,0.2545425185742046,13
1,21,150.0,198.2,0.21784954899020187,0.34883215082034524,0.26379106412599074,0.03664775101373357,0.2757352064526427,0.10116433234498162,0.37288983565753414,0.43286113767556567,0.397152500592328,9
1,28,132.0,192.2,0.054138894646323564,0.05158484236795269,0.2127427759952452,0.015825042512727417,0.40264752612235555,0.17238516461234446,0.7779839688143368,0.29846688552106,0.39844984236835723,3
1,27,132.0,214.7,0.1953174197198333,0.269975315196337,0.34867631513642905,0.030394781395380346,0.3125196761258399,0.24488120130304297,0.4655142212306665,0.4440205155571446,0.10967658341902908,9
1,29,153.0,336.3,0.10116361841731328,0.09395471174904493,0.2952142798068188,0.008130513514901138,0.5657443585168695,0.16098549615739502,0.7680966025712268,0.3255190882552607,0.3093477415360749,3
2,0,135.0,121.6,0.6444708484566065,0.3580742406506199,0.23619051901071297,0.005585009193358147,0.35117183807205554,0.24161903261015574,0.6199879512602264,0.1132480467452683,0.2818855027288437,5
2,1,151.0,135.1,0.41642229696761396,0.3641921132650938,0.060049559624545244,0.02483354268010503,0.38456790293852805,0.12504377141967984,0.6466855505998101,0.2767601960764241,0.19739856304515113,13
2,4,128.0,166.7,0.1959613736571455,0.4630659649392376,0.25985738688715715,0.16018657520346277,0.6152110371315828,0.2063263302640847,0.31609755102500425,0.46425410490552704,0.07900028172450597,7
2,3,130.0,181.7,0.230399992338437,0.264757711731291,0.11327623412776083,0.01656036740533675,0.6876492860362551,0.0955351286999945,0.511088962888467,0.4379546434128811,0.19961478944441086,8
2,6,141.0,217.7,0.19784838885540362,0.32281608743958196,0.25794987420784715,0.07012597531569544,0.24976209039439687,0.16583876562281996,0.5313742952023093,0.1767280873487363,0.34240109685593534,9
