-2.94e+02,-8.54e+01,1.27e+02,5.70e+01
-2.30e+02,-7.27e+01,1.91e+02,8.20e+01
-2.43e+02,-6.38e+01,1.35e+02,6.10e+01
-2.86e+02,-5.95e+01,1.27e+02,5.70e+01
-2.44e+02,-8.62e+01,1.92e+02,8.30e+01
-2.50e+02,-5.44e+01,1.38e+02,6.20e+01
-2.37e+02,-7.86e+01,1.93e+02,8.30e+01
-2.42e+02,-5.40e+01,1.34e+02,6.00e+01
-2.94e+02,-5.71e+01,1.29e+02,5.80e+01
-2.40e+02,-6.93e+01,1.93e+02,8.30e+01
-2.84e+02,-4.54e+01,1.34e+02,6.00e+01
-2.90e+02,-5.44e+01,1.29e+02,5.80e+01
-2.39e+02,-6.42e+01,1.32e+02,5.90e+01
-2.50e+02,-6.40e+01,1.34e+02,6.00e+01
-2.34e+02,-7.95e+01,1.91e+02,8.20e+01
-2.48e+02,-7.92e+01,1.93e+02,8.30e+01
-2.45e+02,-6.59e+01,1.39e+02,6.20e+01
-2.51e+02,-7.59e+01,1.33e+02,5.90e+01
-2.50e+02,-6.47e+01,1.39e+02,6.20e+01
-2.95e+02,-5.84e+01,1.29e+02,5.80e+01
-2.35e+02,-7.78e+01,1.93e+02,8.30e+01
-2.47e+02,-6.62e+01,1.35e+02,6.10e+01
-2.37e+02,-8.35e+01,1.92e+02,8.20e+01
-2.38e+02,-6.94e+01,1.94e+02,8.30e+01
-2.48e+02,-8.35e+01,1.92e+02,8.20e+01
-2.94e+02,-5.48e+01,1.28e+02,5.70e+01
-3.42e+02,-6.77e+01,1.30e+02,5.90e+01
-3.65e+02,-9.19e+01,1.35e+02,6.00e+01
-2.87e+02,-5.66e+01,1.29e+02,5.80e+01
-3.10e+02,-7.18e+01,1.39e+02,6.20e+01
-2.51e+02,-5.84e+01,1.34e+02,6.00e+01
-3.59e+02,-5.70e+01,1.30e+02,5.80e+01
-2.87e+02,-4.88e+01,1.28e+02,5.80e+01
-3.00e+02,-5.70e+01,1.28e+02,5.80e+01
-2.91e+02,-5.52e+01,1.35e+02,6.00e+01
-2.89e+02,-4.95e+01,1.30e+02,5.90e+01
-2.51e+02,-6.16e+01,1.38e+02,6.20e+01
-2.90e+02,-6.21e+01,1.28e+02,5.80e+01
-2.43e+02,-6.44e+01,1.32e+02,5.90e+01
-2.64e+02,-7.39e+01,1.93e+02,8.30e+01
-2.45e+02,-7.41e+01,1.91e+02,8.20e+01
-2.86e+02,-8.33e+01,1.93e+02,8.30e+01
-2.89e+02,-5.49e+01,1.29e+02,5.80e+01
-2.91e+02,-4.60e+01,1.28e+02,5.80e+01
-2.37e+02,-9.31e+01,1.94e+02,8.30e+01
-2.47e+02,-5.72e+01,1.41e+02,6.30e+01
-2.39e+02,-8.65e+01,1.93e+02,8.30e+01
-2.41e+02,-7.36e+01,1.93e+02,8.30e+01
-2.43e+02,-5.98e+01,1.34e+02,6.00e+01
-2.47e+02,-6.32e+01,1.36e+02,6.10e+01
-2.91e+02,-5.58e+01,1.28e+02,5.70e+01
-2.89e+02,-5.22e+01,1.30e+02,5.80e+01
-2.32e+02,-6.83e+01,1.94e+02,8.30e+01
-2.37e+02,-7.60e+01,1.92e+02,8.20e+01
-2.46e+02,-7.39e+01,1.92e+02,8.20e+01
