rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,271.72727272727275,32.933541896039394,223.0,315.0,11,271.72727272727275,32.933541896039394,0.18132943177844724,0.36636905261002983,0.4895728593312118,0.001039415951626333,0.7676864282917863,0.2821319033171065,0.5414155514761493,0.03477559022707924,0.4111062612494421,3
1,332.45454545454544,149.19541791647868,245.0,737.0,11,332.45454545454544,149.19541791647868,0.5360315542215289,0.537598890814164,0.44582408780793265,0.005220856788553854,0.835428256740659,0.20927104833456817,0.5961807191599408,0.11923454176681533,0.3319042605343969,3
2,382.27272727272725,90.58817904019365,307.0,559.0,11,382.27272727272725,90.58817904019365,0.2262713698872619,0.07954130462678623,0.045088468340944765,0.03552557973225886,0.8466469579451386,0.22036777086444695,0.6465597269445753,0.2525588835123801,0.5437616077238833,9
