step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995870,0.090795,0.999980,0.006294,0.015868,0.088549,1.000000,-0.972599
1,0.997558,0.069849,0.997857,0.065426,-0.219568,0.489160,1.000000,-0.915792
2,0.999968,0.007971,0.981573,0.191087,-0.382859,0.746448,1.000000,-0.800089
3,0.997192,-0.074888,0.939866,0.341544,-0.424849,0.776926,1.000000,-0.729659
4,0.988285,-0.152620,0.883550,0.468337,-0.338848,0.578814,1.000000,-0.803320
5,0.979265,-0.202584,0.842299,0.539010,-0.157635,0.221886,1.000000,-1.004170
6,0.977315,-0.211791,0.840826,0.541305,0.065221,-0.195832,-1.000000,-1.370984
7,0.988165,-0.153395,0.909717,0.415230,0.516516,-1.218323,-1.000000,-1.452895
8,0.999868,-0.016235,0.994691,0.102908,0.824583,-1.959455,-1.000000,-0.790873
9,0.987846,0.155434,0.950685,-0.310158,0.845201,-2.115815,-1.000000,-0.008037
10,0.954964,0.296723,0.763973,-0.645249,0.568669,-1.666712,-1.000000,0.125948
11,0.931175,0.364572,0.572807,-0.819690,0.138341,-0.899604,-1.000000,-0.389196
12,0.937420,0.348201,0.492732,-0.870181,-0.306934,-0.045315,1.000000,-1.421669
13,0.972670,0.232193,0.603077,-0.797683,-0.885524,1.351309,1.000000,-2.260043
14,0.999923,0.012437,0.864376,-0.502846,-1.294542,2.554649,1.000000,-1.749757
15,0.966411,-0.257002,0.998495,0.054840,-1.350677,3.106262,1.000000,-0.244285
16,0.881322,-0.472516,0.800001,0.599998,-0.900604,2.638596,1.000000,0.548910
17,0.824626,-0.565678,0.476710,0.879061,-0.170828,1.622104,1.000000,0.191960
18,0.847217,-0.531248,0.281978,0.959421,0.567860,0.484190,1.000000,-0.647965
19,0.926763,-0.375647,0.296866,0.954919,1.144182,-0.624541,-1.000000,-1.642625
20,0.994928,-0.100588,0.548617,0.836074,1.649993,-2.132724,-1.000000,-2.115181
21,0.968169,0.250299,0.903998,0.427536,1.821403,-3.239634,-1.000000,-1.304326
22,0.829590,0.558373,0.972233,-0.234015,1.476011,-3.342861,-1.000000,-0.239539
