step,position,velocity,action,reward
0,-0.481921,0.000000,1,-1.001162
1,-0.482233,-0.000312,1,-1.002290
2,-0.482854,-0.000621,1,-1.003349
3,-0.483780,-0.000926,1,-1.004309
4,-0.485004,-0.001224,1,-1.005141
5,-0.486517,-0.001513,1,-1.005819
6,-0.488307,-0.001790,1,-1.006324
7,-0.490362,-0.002055,0,-1.009376
8,-0.493665,-0.003303,0,-1.011262
9,-0.498193,-0.004528,0,-1.011594
10,-0.503911,-0.005718,0,-1.010040
11,-0.510776,-0.006866,0,-1.006335
12,-0.518738,-0.007962,0,-1.000293
13,-0.527736,-0.008998,0,-0.991820
14,-0.537703,-0.009967,0,-0.980916
15,-0.548564,-0.010861,0,-0.967684
16,-0.560239,-0.011674,0,-0.952325
17,-0.572639,-0.012400,0,-0.935136
18,-0.585672,-0.013034,0,-0.916501
19,-0.599243,-0.013571,0,-0.896874
20,-0.613251,-0.014008,0,-0.876765
21,-0.627595,-0.014344,0,-0.856716
22,-0.642172,-0.014577,0,-0.837283
23,-0.656877,-0.014706,0,-0.819012
24,-0.671610,-0.014733,0,-0.802415
25,-0.686269,-0.014659,0,-0.787955
26,-0.700755,-0.014487,0,-0.776029
27,-0.714975,-0.014220,0,-0.766954
28,-0.728837,-0.013862,0,-0.760967
29,-0.742255,-0.013418,0,-0.758216
30,-0.755148,-0.012893,0,-0.758765
31,-0.767441,-0.012293,0,-0.762601
32,-0.779063,-0.011623,0,-0.769638
33,-0.789952,-0.010889,0,-0.779733
34,-0.800050,-0.010097,0,-0.792693
35,-0.809303,-0.009253,0,-0.808284
36,-0.817667,-0.008364,0,-0.826249
37,-0.825100,-0.007433,0,-0.846309
38,-0.831568,-0.006468,0,-0.868175
39,-0.837041,-0.005473,0,-0.891554
40,-0.841494,-0.004454,0,-0.916150
41,-0.844909,-0.003415,0,-0.941671
42,-0.847270,-0.002361,0,-0.967826
43,-0.848568,-0.001298,0,-0.994328
44,-0.848796,-0.000228,0,-1.020891
45,-0.847955,0.000842,0,-1.047229
46,-0.846046,0.001908,0,-1.073055
47,-0.843080,0.002967,0,-1.098082
48,-0.839067,0.004012,0,-1.122016
49,-0.834027,0.005041,0,-1.144564
50,-0.827980,0.006047,0,-1.165430
51,-0.820955,0.007025,0,-1.184324
52,-0.812983,0.007971,2,-1.245580
53,-0.802104,0.010879,2,-1.299774
54,-0.788371,0.013733,2,-1.344736
55,-0.771855,0.016517,2,-1.378215
56,-0.752644,0.019211,2,-1.397972
57,-0.730847,0.021797,2,-1.401908
58,-0.706594,0.024253,2,-1.388249
59,-0.680036,0.026558,2,-1.355756
60,-0.651348,0.028688,2,-1.303936
61,-0.620725,0.030623,2,-1.233236
62,-0.588383,0.032341,2,-1.145169
63,-0.554559,0.033824,2,-1.042349
64,-0.519503,0.035056,2,-0.928406
65,-0.483478,0.036025,1,-0.814596
66,-0.447753,0.035725,1,-0.708342
67,-0.412592,0.035161,1,-0.613668
68,-0.378248,0.034344,1,-0.533750
69,-0.344960,0.033288,1,-0.470757
70,-0.312948,0.032011,1,-0.425804
71,-0.282414,0.030535,1,-0.399014
72,-0.253534,0.028879,1,-0.389662
73,-0.226466,0.027068,1,-0.396370
74,-0.201342,0.025124,1,-0.417326
75,-0.178276,0.023066,1,-0.450494
76,-0.157361,0.020915,1,-0.493785
77,-0.138673,0.018688,1,-0.545209
78,-0.122271,0.016402,1,-0.602959
79,-0.108203,0.014068,1,-0.665476
80,-0.096505,0.011699,1,-0.731459
81,-0.087202,0.009303,1,-0.799862
82,-0.080314,0.006888,1,-0.869858
83,-0.075854,0.004460,1,-0.940794
84,-0.073830,0.002024,1,-1.012132
85,-0.074245,-0.000415,1,-1.083389
86,-0.077097,-0.002853,1,-1.154070
87,-0.082384,-0.005286,1,-1.223605
88,-0.090094,-0.007710,1,-1.291289
89,-0.100214,-0.010120,1,-1.356223
90,-0.112721,-0.012507,1,-1.417279
91,-0.127587,-0.014866,0,-1.500262
92,-0.145772,-0.018185,0,-1.573764
93,-0.167221,-0.021450,0,-1.634436
94,-0.191863,-0.024642,0,-1.678437
95,-0.219602,-0.027739,0,-1.701625
96,-0.250317,-0.030716,0,-1.699883
97,-0.283860,-0.033543,0,-1.669555
98,-0.320051,-0.036190,0,-1.607977
99,-0.358674,-0.038624,0,-1.514019
100,-0.399485,-0.040811,0,-1.388576
101,-0.442205,-0.042720,0,-1.234872
102,-0.486530,-0.044325,0,-1.058495
103,-0.532132,-0.045602,0,-0.867109
104,-0.578670,-0.046538,0,-0.669837
105,-0.625797,-0.047127,0,-0.476398
106,-0.673169,-0.047372,0,-0.296137
107,-0.720457,-0.047288,0,-0.137113
108,-0.767353,-0.046896,0,-0.005395
109,-0.813579,-0.046226,0,0.095330
110,-0.858895,-0.045316,0,0.163812
111,-0.903099,-0.044204,0,0.201001
112,-0.946033,-0.042934,0,0.209588
113,-0.987581,-0.041548,0,0.193457
114,-1.027669,-0.040088,0,0.157124
115,-1.066261,-0.038592,0,0.105245
116,-1.103358,-0.037096,0,0.042242
117,-1.138989,-0.035632,0,-0.027961
118,-1.173216,-0.034226,0,-0.265921
119,-1.200000,0.000000,0,-1.033441
120,-1.198758,0.001242,0,-1.067176
121,-1.196270,0.002488,0,-1.101491
122,-1.192528,0.003742,0,-1.136661
123,-1.187520,0.005008,0,-1.172940
124,-1.181230,0.006290,0,-1.210549
125,-1.173640,0.007591,2,-1.306041
126,-1.162727,0.010913,2,-1.405465
127,-1.148463,0.014264,2,-1.509199
128,-1.130813,0.017650,2,-1.616908
129,-1.109742,0.021071,2,-1.727307
130,-1.085214,0.024528,2,-1.837913
131,-1.057203,0.028011,2,-1.944812
132,-1.025693,0.031510,2,-2.042487
133,-0.990688,0.035005,2,-2.123782
134,-0.952219,0.038469,2,-2.180093
135,-0.910350,0.041868,2,-2.201869
136,-0.865190,0.045161,2,-2.179493
137,-0.816893,0.048297,2,-2.104538
138,-0.765669,0.051224,2,-1.971285
139,-0.711785,0.053884,2,-1.778272
140,-0.655564,0.056221,2,-1.529526
141,-0.597378,0.058186,2,-1.235079
142,-0.537644,0.059734,2,-0.910499
143,-0.476804,0.060840,2,-0.575351
