step,position,velocity,action,reward
0,-0.582487,0.000000,1,-1.002308
1,-0.582047,0.000439,2,-1.009659
2,-0.580172,0.001875,2,-1.016228
3,-0.576874,0.003298,2,-1.021438
4,-0.572178,0.004696,2,-1.024760
5,-0.566120,0.006059,2,-1.025722
6,-0.558743,0.007377,2,-1.023934
7,-0.550103,0.008640,2,-1.019099
8,-0.540265,0.009838,2,-1.011033
9,-0.529301,0.010963,2,-0.999675
10,-0.517295,0.012006,2,-0.985096
11,-0.504337,0.012959,2,-0.967499
12,-0.490522,0.013814,2,-0.947221
13,-0.475955,0.014567,2,-0.924719
14,-0.460745,0.015211,2,-0.900557
15,-0.445003,0.015742,2,-0.875383
16,-0.428845,0.016158,2,-0.849901
17,-0.412388,0.016457,2,-0.824841
18,-0.395750,0.016638,2,-0.800928
19,-0.379047,0.016703,2,-0.778853
20,-0.362395,0.016652,2,-0.759241
21,-0.345905,0.016490,2,-0.742630
22,-0.329686,0.016219,2,-0.729456
23,-0.313840,0.015846,2,-0.720040
24,-0.298466,0.015374,2,-0.714587
25,-0.283655,0.014811,2,-0.713186
26,-0.269492,0.014163,2,-0.715822
27,-0.256055,0.013436,2,-0.722388
28,-0.243417,0.012639,2,-0.732696
29,-0.231641,0.011776,2,-0.746498
30,-0.220785,0.010856,2,-0.763502
31,-0.210901,0.009884,2,-0.783382
32,-0.202032,0.008868,2,-0.805798
33,-0.194219,0.007814,2,-0.830402
34,-0.187493,0.006726,2,-0.856848
35,-0.181881,0.005611,2,-0.884798
36,-0.177407,0.004474,2,-0.913924
37,-0.174087,0.003320,2,-0.943908
38,-0.171934,0.002153,2,-0.974440
39,-0.170955,0.000979,1,-1.031330
40,-0.172155,-0.001200,1,-1.087755
41,-0.175528,-0.003374,0,-1.168514
42,-0.182063,-0.006535,0,-1.245705
43,-0.191735,-0.009671,0,-1.317357
44,-0.204504,-0.012769,0,-1.381255
45,-0.220317,-0.015813,0,-1.434927
46,-0.239103,-0.018787,0,-1.475680
47,-0.260774,-0.021671,0,-1.500711
48,-0.285218,-0.024444,0,-1.507279
49,-0.312301,-0.027083,0,-1.492949
50,-0.341864,-0.029564,0,-1.455893
51,-0.373725,-0.031860,0,-1.395197
52,-0.407671,-0.033947,0,-1.311153
53,-0.443470,-0.035799,0,-1.205469
54,-0.480864,-0.037394,0,-1.081341
55,-0.519578,-0.038714,0,-0.943356
56,-0.559322,-0.039744,0,-0.797221
57,-0.599798,-0.040476,0,-0.649316
58,-0.640708,-0.040910,0,-0.506155
59,-0.681758,-0.041050,0,-0.373822
60,-0.722665,-0.040907,0,-0.257461
61,-0.763166,-0.040502,0,-0.160902
62,-0.803022,-0.039855,0,-0.086462
63,-0.842019,-0.038997,0,-0.034935
64,-0.879974,-0.037956,0,-0.005731
65,-0.916738,-0.036764,0,0.002860
66,-0.952191,-0.035453,0,-0.006653
67,-0.986244,-0.034054,0,-0.031291
68,-1.018839,-0.032595,0,-0.067898
69,-1.049944,-0.031104,0,-0.113391
70,-1.079548,-0.029604,0,-0.164926
71,-1.107664,-0.028116,0,-0.220011
72,-1.134321,-0.026657,0,-0.276562
73,-1.159563,-0.025242,0,-0.332906
74,-1.183446,-0.023883,0,-0.549383
75,-1.200000,0.000000,1,-1.060413
76,-1.197758,0.002242,2,-1.148800
77,-1.192267,0.005491,2,-1.239679
78,-1.183509,0.008758,2,-1.334274
79,-1.171457,0.012052,2,-1.433443
80,-1.156076,0.015380,2,-1.537498
81,-1.137328,0.018748,2,-1.645994
82,-1.115171,0.022157,2,-1.757481
83,-1.089566,0.025605,2,-1.869245
84,-1.060480,0.029085,2,-1.977071
85,-1.027897,0.032583,2,-2.075065
86,-0.991818,0.036079,2,-2.155640
87,-0.952273,0.039545,2,-2.209734
88,-0.909329,0.042944,2,-2.227377
89,-0.863096,0.046233,2,-2.198647
90,-0.813734,0.049362,2,-2.115028
91,-0.761461,0.052273,2,-1.971016
92,-0.706552,0.054909,2,-1.765727
93,-0.649338,0.057214,2,-1.504106
94,-0.590204,0.059134,2,-1.197361
95,-0.529573,0.060631,2,-0.862313
96,-0.467898,0.061676,2,-0.519636
97,-0.405638,0.062260,2,-0.191275
98,-0.343245,0.062393,2,0.102427
99,-0.281139,0.062106,2,0.345245
100,-0.219695,0.061443,2,0.526702
101,-0.159228,0.060467,2,0.642576
102,-0.099981,0.059247,2,0.694343
103,-0.042123,0.057859,2,0.687863
104,0.014256,0.056378,2,0.631714
105,0.069136,0.054881,2,0.535562
106,0.122571,0.053434,2,0.408802
107,0.174672,0.052101,2,0.259611
108,0.225609,0.050937,2,0.094392
109,0.275597,0.049988,2,-0.082421
110,0.324892,0.049295,2,-0.268323
111,0.373783,0.048891,2,-0.462514
112,0.422588,0.048805,2,-0.665570
113,0.471647,0.049059,2,-0.879028
