step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.050269,-1.817089,-0.967962,0.000000,0.000000,0.000000,0.120000,0.140000,0.200000,0.181818,0.027778,0.000000
1,-0.050269,-1.817089,-0.967962,0.012727,0.000000,0.000000,0.120000,0.140000,0.200000,0.181818,0.027778,0.012727
2,-0.050197,-1.817193,-0.967962,0.025431,0.000859,0.036738,0.120000,0.140000,0.200000,0.181818,0.027778,0.025431
3,-0.050046,-1.817398,-0.967595,0.038199,-0.000143,-0.049182,0.120000,0.140000,0.200000,0.181818,0.027778,0.038199
4,-0.049830,-1.817713,-0.968087,0.050868,0.000661,0.104391,0.120000,0.140000,0.200000,0.181818,0.027778,0.050868
5,-0.049537,-1.818129,-0.967043,0.063634,0.001070,-0.043618,0.120000,0.140000,0.200000,0.181818,0.027778,0.063634
6,-0.049167,-1.818647,-0.967479,0.076334,0.000715,0.062133,0.120000,0.140000,0.200000,0.181818,0.027778,0.076334
7,-0.048728,-1.819271,-0.966858,0.089065,0.001105,0.026172,0.120000,0.140000,0.200000,0.181818,0.027778,0.089065
8,-0.048213,-1.819998,-0.966596,0.101786,0.001201,0.039774,0.120000,0.140000,0.180000,0.181818,0.027778,0.101786
9,-0.047625,-1.820829,-0.966198,0.114509,0.001342,0.044117,0.120000,0.140000,0.180000,0.181818,0.027778,0.114509
10,-0.046963,-1.821763,-0.965757,0.127232,0.001477,0.048946,0.120000,0.140000,0.180000,0.181818,0.027778,0.127232
11,-0.046227,-1.822801,-0.965268,0.139954,0.001608,0.053790,0.120000,0.140000,0.180000,0.181818,0.027778,0.139954
12,-0.045417,-1.823943,-0.964730,0.152676,0.001733,0.058626,0.120000,0.140000,0.180000,0.181818,0.027778,0.152676
13,-0.044533,-1.825188,-0.964144,0.165398,0.001853,0.063448,0.120000,0.140000,0.180000,0.181818,0.027778,0.165398
14,-0.043575,-1.826536,-0.963509,0.178119,0.001967,0.068255,0.120000,0.140000,0.180000,0.181818,0.027778,0.178119
15,-0.042542,-1.827988,-0.962827,0.190840,0.002075,0.073046,0.120000,0.120000,0.180000,0.181818,0.027778,0.190840
16,-0.041435,-1.829542,-0.962096,0.203561,0.002176,0.077819,0.100000,0.120000,0.180000,0.181818,0.027778,0.203561
17,-0.040253,-1.831200,-0.961318,0.216281,0.002270,0.082574,0.100000,0.120000,0.180000,0.181818,0.027778,0.216281
18,-0.038997,-1.832960,-0.960492,0.229001,0.002356,0.087309,0.100000,0.120000,0.180000,0.181818,0.027778,0.229001
19,-0.037665,-1.834823,-0.959619,0.241720,0.002434,0.092023,0.100000,0.120000,0.180000,0.181818,0.027778,0.241720
20,-0.036258,-1.836789,-0.958699,0.254439,0.002504,0.096715,0.100000,0.120000,0.160000,0.181818,0.027778,0.254439
21,-0.034775,-1.838857,-0.957732,0.267157,0.002565,0.101384,0.100000,0.120000,0.160000,0.181818,0.027778,0.267157
22,-0.033217,-1.841027,-0.956718,0.279875,0.002617,0.106029,0.100000,0.120000,0.160000,0.181818,0.027778,0.279875
23,-0.031583,-1.843300,-0.955658,0.292592,0.002659,0.110649,0.100000,0.120000,0.160000,0.181818,0.027778,0.292592
24,-0.029873,-1.845674,-0.954551,0.305308,0.002691,0.115242,0.100000,0.120000,0.160000,0.181818,0.027778,0.305308
25,-0.028086,-1.848150,-0.953399,0.318024,0.002712,0.119808,0.100000,0.100000,0.160000,0.181818,0.027778,0.318024
26,-0.026223,-1.850727,-0.952201,0.330738,0.002723,0.124345,0.100000,0.100000,0.160000,0.181818,0.027778,0.330738
27,-0.024283,-1.853406,-0.950957,0.343452,0.002723,0.128854,0.100000,0.100000,0.140000,0.181818,0.027778,0.343452
28,-0.022266,-1.856186,-0.949669,0.356165,0.002711,0.133331,0.080000,0.100000,0.140000,0.181818,0.027778,0.356165
29,-0.020171,-1.859066,-0.948335,0.368877,0.002687,0.137778,0.080000,0.100000,0.140000,0.181818,0.027778,0.368877
30,-0.017999,-1.862048,-0.946958,0.381588,0.002651,0.142192,0.080000,0.100000,0.140000,0.181818,0.027778,0.381588
31,-0.015748,-1.865129,-0.945536,0.394298,0.002602,0.146573,0.080000,0.100000,0.140000,0.181818,0.027778,0.394298
32,-0.013419,-1.868311,-0.944070,0.407007,0.002541,0.150919,0.080000,0.100000,0.120000,0.181818,0.027778,0.407007
33,-0.011011,-1.871593,-0.942561,0.419715,0.002466,0.155231,0.080000,0.080000,0.120000,0.181818,0.027778,0.419715
34,-0.008525,-1.874974,-0.941008,0.432421,0.002378,0.159506,0.080000,0.080000,0.120000,0.181818,0.027778,0.432421
35,-0.005959,-1.878455,-0.939413,0.445126,0.002275,0.163744,0.060000,0.080000,0.120000,0.181818,0.027778,0.445126
36,-0.003313,-1.882034,-0.937776,0.457830,0.002159,0.167945,0.060000,0.080000,0.100000,0.181818,0.027778,0.457830
37,-0.000587,-1.885713,-0.936096,0.470532,0.002028,0.172107,0.060000,0.080000,0.100000,0.181818,0.027778,0.470532
38,0.002219,-1.889490,-0.934375,0.483233,0.001883,0.176229,0.060000,0.080000,0.100000,0.181818,0.027778,0.483233
39,0.005106,-1.893365,-0.932613,0.495932,0.001722,0.180312,0.060000,0.060000,0.100000,0.181818,0.027778,0.495932
40,0.008075,-1.897338,-0.930810,0.508630,0.001546,0.184353,0.060000,0.060000,0.080000,0.181818,0.027778,0.508630
41,0.011125,-1.901408,-0.928966,0.521326,0.001355,0.188353,0.060000,0.060000,0.080000,0.181818,0.027778,0.521326
42,0.014256,-1.905576,-0.927083,0.534020,0.001147,0.192310,0.040000,0.060000,0.080000,0.181818,0.027778,0.534020
43,0.017471,-1.909840,-0.925160,0.546712,0.000924,0.196223,0.040000,0.060000,0.060000,0.181818,0.027778,0.546712
44,0.020768,-1.914202,-0.923198,0.559402,0.000685,0.200093,0.040000,0.040000,0.060000,0.181818,0.027778,0.559402
45,0.024148,-1.918659,-0.921197,0.572090,0.000429,0.203918,0.040000,0.040000,0.060000,0.181818,0.027778,0.572090
46,0.027612,-1.923212,-0.919157,0.584776,0.000156,0.207698,0.040000,0.040000,0.040000,0.181818,0.027778,0.584776
47,0.031159,-1.927861,-0.917080,0.597459,-0.000134,0.211432,0.020000,0.040000,0.040000,0.181818,0.027778,0.597459
48,0.034792,-1.932604,-0.914966,0.610141,-0.000440,0.215120,0.020000,0.020000,0.040000,0.181818,0.027778,0.610141
49,0.038509,-1.937442,-0.912815,0.622819,-0.000764,0.218761,0.020000,0.020000,0.020000,0.181818,0.027778,0.622819
50,0.042312,-1.942375,-0.910627,0.635496,-0.001105,0.222354,0.020000,0.020000,0.020000,0.181818,0.027778,0.635496
51,0.046200,-1.947402,-0.908404,0.648169,-0.001464,0.225899,0.020000,0.020000,0.020000,0.181818,0.027778,0.648169
