step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.266839,1.588980,2.036665,0.000000,0.000000,0.000000,0.140000,0.200000,0.380000,0.700000,0.700000,0.000000
1,1.266839,1.588980,2.036665,0.049000,0.000000,0.000000,0.140000,0.200000,0.380000,0.700000,0.700000,0.049000
2,1.266619,1.589418,2.036665,0.091816,0.007341,0.313982,0.140000,0.200000,0.380000,0.700000,0.700000,0.091816
3,1.266141,1.590205,2.039805,0.135028,0.015069,0.554647,0.140000,0.200000,0.380000,0.700000,0.700000,0.135028
4,1.265396,1.591342,2.045351,0.178472,0.021831,0.801182,0.140000,0.200000,0.380000,0.700000,0.700000,0.178472
5,1.264386,1.592829,2.053363,0.222091,0.027874,1.040343,0.140000,0.200000,0.380000,0.700000,0.700000,0.222091
6,1.263109,1.594667,2.063766,0.265860,0.033103,1.272312,0.140000,0.200000,0.380000,0.700000,0.700000,0.265860
7,1.261559,1.596853,2.076490,0.309767,0.037395,1.496783,0.140000,0.200000,0.380000,0.700000,0.700000,0.309767
8,1.259731,1.599382,2.091457,0.353799,0.040623,1.713158,0.140000,0.200000,0.380000,0.700000,0.700000,0.353799
9,1.257619,1.602249,2.108589,0.397942,0.042660,1.920704,0.140000,0.200000,0.380000,0.700000,0.700000,0.397942
10,1.255214,1.605448,2.127796,0.442173,0.043384,2.118648,0.120000,0.200000,0.400000,0.700000,0.700000,0.442173
11,1.252508,1.608972,2.148983,0.486462,0.042684,2.306238,0.120000,0.200000,0.400000,0.700000,0.700000,0.486462
12,1.249492,1.612813,2.172045,0.530768,0.040458,2.482787,0.120000,0.200000,0.400000,0.700000,0.700000,0.530768
13,1.246156,1.616961,2.196873,0.575043,0.036619,2.647699,0.120000,0.240000,0.420000,0.700000,0.700000,0.575043
14,1.242490,1.621406,2.223350,0.619230,0.031089,2.800498,0.160000,0.180000,0.420000,0.700000,0.700000,0.619230
15,1.238483,1.626137,2.251355,0.663264,0.023810,2.940842,0.160000,0.240000,0.520000,0.700000,0.700000,0.663264
16,1.234125,1.631142,2.280763,0.707073,0.014737,3.068536,0.160000,0.240000,0.540000,0.700000,0.700000,0.707073
17,1.229404,1.636408,2.311449,0.750581,0.003842,3.183534,0.160000,0.240000,0.560000,0.700000,0.700000,0.750581
18,1.224311,1.641922,2.343284,0.793707,-0.008890,3.285936,0.140000,0.240000,0.580000,0.700000,0.700000,0.793707
19,1.218835,1.647668,2.376143,0.836368,-0.023453,3.375978,0.140000,0.240000,0.600000,0.700000,0.700000,0.836368
20,1.212967,1.653632,2.409903,0.878482,-0.039831,3.454021,0.140000,0.300000,0.640000,0.700000,0.700000,0.878482
21,1.206697,1.659798,2.444443,0.919966,-0.057992,3.520528,0.140000,0.300000,0.700000,0.700000,0.700000,0.919966
22,1.200016,1.666149,2.479648,0.960742,-0.077890,3.576050,0.140000,0.320000,0.740000,0.700000,0.700000,0.960742
23,1.192916,1.672669,2.515409,1.000733,-0.099468,3.621199,0.180000,0.320000,0.820000,0.700000,0.700000,1.000733
24,1.185391,1.679340,2.551621,1.039870,-0.122659,3.656630,0.180000,0.320000,1.000000,0.800000,0.800000,1.039870
25,1.177432,1.686144,2.588187,1.084271,-0.147933,3.659632,0.180000,0.340000,1.000000,0.800000,0.800000,1.084271
26,1.168985,1.693101,2.624784,1.127717,-0.174667,3.654730,0.180000,0.420000,1.000000,0.800000,0.800000,1.127717
27,1.160044,1.700192,2.661331,1.170167,-0.202753,3.642474,0.180000,0.440000,1.000000,0.800000,0.800000,1.170167
28,1.150603,1.707397,2.697756,1.211593,-0.232079,3.623424,0.220000,0.460000,1.000000,0.800000,0.800000,1.211593
29,1.140657,1.714695,2.733990,1.251973,-0.262532,3.598133,0.220000,0.480000,1.000000,0.800000,0.800000,1.251973
30,1.130204,1.722068,2.769971,1.291295,-0.293991,3.567135,0.220000,0.520000,1.000000,0.800000,0.800000,1.291295
31,1.119240,1.729497,2.805643,1.329557,-0.326339,3.530941,0.220000,0.540000,1.000000,0.800000,0.800000,1.329557
32,1.107764,1.736961,2.840952,1.366766,-0.359457,3.490031,0.220000,0.580000,1.000000,0.800000,0.800000,1.366766
33,1.095773,1.744442,2.875852,1.402935,-0.393226,3.444853,0.220000,0.640000,1.000000,0.800000,0.800000,1.402935
34,1.083269,1.751920,2.910301,1.438088,-0.427531,3.395821,0.220000,0.700000,1.000000,0.850000,0.800000,1.438088
35,1.070251,1.759378,2.944259,1.475753,-0.462259,3.343316,0.220000,1.000000,1.000000,0.850000,0.800000,1.475753
36,1.056687,1.766804,2.977692,1.512467,-0.497421,3.287896,0.220000,1.000000,1.000000,0.850000,0.800000,1.512467
37,1.042576,1.774180,3.010571,1.548266,-0.532908,3.229827,0.320000,1.000000,1.000000,0.850000,0.800000,1.548266
38,1.027922,1.781486,3.042869,1.583194,-0.568616,3.169356,0.320000,1.000000,0.920000,0.850000,0.750000,1.583194
39,1.012728,1.788705,3.074563,1.617669,-0.604107,3.121056,0.320000,1.000000,0.840000,0.850000,0.700000,1.617669
40,0.996992,1.795816,3.105774,1.651684,-0.639548,3.084242,0.340000,1.000000,0.780000,0.850000,0.700000,1.651684
41,0.980715,1.802799,3.136616,1.684815,-0.675399,3.045732,0.340000,1.000000,0.720000,0.850000,0.700000,1.684815
42,0.963901,1.809637,3.167073,1.717087,-0.711581,3.005654,0.360000,1.000000,0.700000,0.850000,0.700000,1.717087
43,0.946554,1.816313,3.197130,1.748529,-0.748020,2.964129,0.380000,1.000000,0.700000,0.850000,0.700000,1.748529
44,0.928681,1.822811,3.226771,1.779173,-0.784643,2.921270,0.400000,1.000000,0.700000,0.850000,0.700000,1.779173
45,0.910286,1.829115,3.255984,1.809056,-0.821379,2.877185,0.420000,1.000000,0.680000,0.850000,0.700000,1.809056
