step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.393508,1.413878,-2.928029,0.000000,0.000000,0.000000,0.260000,0.260000,0.300000,0.100000,-0.600000,0.000000
1,-1.393508,1.413878,-2.928029,0.007000,0.000000,0.000000,0.260000,0.260000,0.300000,0.100000,-0.600000,0.007000
2,-1.393576,1.413863,-2.928029,0.014000,0.000000,0.000000,0.260000,0.260000,0.300000,0.100000,-0.600000,0.014000
3,-1.393713,1.413833,-2.928029,0.015731,-0.007701,-0.329379,0.260000,0.260000,0.300000,0.100000,-0.600000,0.015731
4,-1.393883,1.413875,-2.931323,0.026164,-0.008111,0.148494,0.260000,0.260000,0.300000,0.100000,-0.600000,0.026164
5,-1.394156,1.413900,-2.929838,0.028273,-0.007666,-0.527074,0.260000,0.260000,0.300000,0.100000,-0.600000,0.028273
6,-1.394448,1.413915,-2.935108,0.036713,-0.012462,-0.099448,0.260000,0.260000,0.300000,0.100000,-0.600000,0.036713
7,-1.394833,1.413962,-2.936103,0.040616,-0.010832,-0.592465,0.260000,0.260000,0.300000,0.100000,-0.600000,0.040616
8,-1.395253,1.413985,-2.942028,0.047747,-0.016148,-0.313183,0.260000,0.260000,0.300000,0.100000,-0.600000,0.047747
9,-1.395753,1.414049,-2.945159,0.052894,-0.015001,-0.616027,0.260000,0.260000,0.300000,0.100000,-0.600000,0.052894
10,-1.396301,1.414093,-2.951320,0.059221,-0.019013,-0.507232,0.260000,0.260000,0.300000,0.100000,-0.600000,0.059221
11,-1.396918,1.414168,-2.956392,0.064910,-0.019468,-0.658509,0.260000,0.260000,0.300000,0.100000,-0.600000,0.064910
12,-1.397592,1.414239,-2.962977,0.070936,-0.021835,-0.669844,0.260000,0.260000,0.300000,0.100000,-0.600000,0.070936
13,-1.398329,1.414328,-2.969676,0.076825,-0.023327,-0.742059,0.260000,0.260000,0.280000,0.100000,-0.700000,0.076825
14,-1.399126,1.414427,-2.977096,0.080901,-0.026950,-0.874142,0.260000,0.260000,0.280000,0.100000,-0.700000,0.080901
15,-1.399968,1.414560,-2.985838,0.085757,-0.029867,-0.956051,0.260000,0.260000,0.280000,0.100000,-0.700000,0.085757
16,-1.400862,1.414722,-2.995398,0.090963,-0.032185,-1.029003,0.260000,0.260000,0.280000,0.100000,-0.700000,0.090963
17,-1.401808,1.414908,-3.005688,0.096339,-0.034234,-1.095838,0.260000,0.260000,0.280000,0.100000,-0.700000,0.096339
18,-1.402809,1.415117,-3.016646,0.101801,-0.036133,-1.159721,0.260000,0.240000,0.280000,0.100000,-0.700000,0.101801
19,-1.403864,1.415348,-3.028244,0.107307,-0.037939,-1.221929,0.260000,0.240000,0.280000,0.100000,-0.700000,0.107307
20,-1.404974,1.415604,-3.040463,0.112839,-0.039678,-1.283063,0.260000,0.240000,0.280000,0.100000,-0.700000,0.112839
21,-1.406136,1.415885,-3.053294,0.118387,-0.041362,-1.343410,0.260000,0.240000,0.260000,0.100000,-0.700000,0.118387
22,-1.407352,1.416192,-3.066728,0.123946,-0.042996,-1.403107,0.260000,0.240000,0.260000,0.100000,-0.700000,0.123946
