step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.888274,-1.655994,0.930678,0.000000,0.000000,0.000000,0.300000,0.220000,0.180000,-0.250000,-0.950000,0.000000
1,-0.888274,-1.655994,0.930678,-0.017500,0.000000,0.000000,0.300000,0.220000,0.180000,-0.250000,-0.950000,-0.017500
2,-0.888379,-1.656135,0.930678,-0.035000,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.035000
3,-0.888588,-1.656415,0.930678,-0.052500,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.052500
4,-0.888901,-1.656836,0.930678,-0.070000,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.070000
5,-0.889319,-1.657398,0.930678,-0.087501,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.087501
6,-0.889842,-1.658100,0.930678,-0.105001,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.105001
7,-0.890469,-1.658942,0.930678,-0.122502,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.122502
8,-0.891201,-1.659924,0.930678,-0.140004,0.000000,0.000000,0.320000,0.220000,0.180000,-0.250000,-0.950000,-0.140004
9,-0.892037,-1.661047,0.930678,-0.157505,0.000000,0.000000,0.320000,0.220000,0.180000,-0.300000,-0.950000,-0.157505
10,-0.892978,-1.662310,0.930678,-0.178507,0.000000,0.000000,0.320000,0.220000,0.180000,-0.300000,-0.950000,-0.178507
11,-0.894044,-1.663742,0.930678,-0.199510,0.000000,0.000000,0.320000,0.220000,0.180000,-0.300000,-0.950000,-0.199510
12,-0.895236,-1.665342,0.930678,-0.220514,0.000000,0.000000,0.320000,0.220000,0.180000,-0.300000,-0.950000,-0.220514
13,-0.896553,-1.667111,0.930678,-0.241518,0.000000,0.000000,0.320000,0.220000,0.200000,-0.300000,-0.950000,-0.241518
14,-0.897995,-1.669048,0.930678,-0.262523,0.000000,0.000000,0.320000,0.220000,0.200000,-0.300000,-0.950000,-0.262523
15,-0.899563,-1.671153,0.930678,-0.283529,0.000000,0.000000,0.340000,0.240000,0.200000,-0.300000,-0.950000,-0.283529
16,-0.901257,-1.673427,0.930678,-0.304535,0.000000,0.000000,0.340000,0.240000,0.200000,-0.300000,-0.950000,-0.304535
17,-0.903076,-1.675870,0.930678,-0.325543,0.000000,0.000000,0.340000,0.240000,0.200000,-0.300000,-0.950000,-0.325543
18,-0.905020,-1.678481,0.930678,-0.346552,0.000000,0.000000,0.340000,0.240000,0.200000,-0.300000,-0.950000,-0.346552
19,-0.907090,-1.681260,0.930678,-0.367563,0.000000,0.000000,0.340000,0.240000,0.200000,-0.300000,-0.950000,-0.367563
20,-0.909286,-1.684208,0.930678,-0.388574,0.000000,0.000000,0.360000,0.240000,0.200000,-0.300000,-0.950000,-0.388574
21,-0.911607,-1.687324,0.930678,-0.409587,0.000000,0.000000,0.360000,0.240000,0.200000,-0.300000,-0.950000,-0.409587
22,-0.914053,-1.690609,0.930678,-0.430601,0.000000,0.000000,0.360000,0.260000,0.220000,-0.300000,-0.900000,-0.430601
23,-0.916625,-1.694063,0.930678,-0.451617,0.000000,0.000000,0.360000,0.260000,0.220000,-0.300000,-0.900000,-0.451617
24,-0.919322,-1.697685,0.930678,-0.472635,0.000000,0.000000,0.380000,0.260000,0.220000,-0.300000,-0.900000,-0.472635
25,-0.922145,-1.701476,0.930678,-0.493654,0.000000,0.000000,0.380000,0.260000,0.220000,-0.300000,-0.900000,-0.493654
26,-0.925094,-1.705435,0.930678,-0.514675,0.000000,0.000000,0.380000,0.260000,0.220000,-0.300000,-0.900000,-0.514675
27,-0.928168,-1.709563,0.930678,-0.535697,0.000000,0.000000,0.380000,0.260000,0.220000,-0.300000,-0.900000,-0.535697
28,-0.931368,-1.713859,0.930678,-0.556722,0.000000,0.000000,0.400000,0.280000,0.240000,-0.300000,-0.900000,-0.556722
29,-0.934693,-1.718324,0.930678,-0.577748,0.000000,0.000000,0.400000,0.280000,0.240000,-0.300000,-0.900000,-0.577748
30,-0.938144,-1.722958,0.930678,-0.598777,0.000000,0.000000,0.400000,0.280000,0.240000,-0.300000,-0.900000,-0.598777
31,-0.941720,-1.727760,0.930678,-0.619807,0.000000,0.000000,0.420000,0.280000,0.240000,-0.300000,-0.900000,-0.619807
32,-0.945422,-1.732731,0.930678,-0.640840,0.000000,0.000000,0.420000,0.300000,0.240000,-0.300000,-0.900000,-0.640840
33,-0.949250,-1.737871,0.930678,-0.661875,0.000000,0.000000,0.420000,0.300000,0.260000,-0.300000,-0.900000,-0.661875
34,-0.953203,-1.743179,0.930678,-0.682912,0.000000,0.000000,0.440000,0.300000,0.260000,-0.300000,-0.900000,-0.682912
35,-0.957282,-1.748657,0.930678,-0.703952,0.000000,0.000000,0.440000,0.300000,0.260000,-0.300000,-0.900000,-0.703952
36,-0.961487,-1.754302,0.930678,-0.724995,0.000000,0.000000,0.460000,0.320000,0.260000,-0.300000,-0.900000,-0.724995
37,-0.965817,-1.760117,0.930678,-0.746039,0.000000,0.000000,0.460000,0.320000,0.260000,-0.300000,-0.900000,-0.746039
38,-0.970273,-1.766100,0.930678,-0.767087,0.000000,0.000000,0.480000,0.320000,0.280000,-0.250000,-0.850000,-0.767087
39,-0.974855,-1.772253,0.930678,-0.784637,0.000000,0.000000,0.480000,0.340000,0.280000,-0.250000,-0.850000,-0.784637
40,-0.979542,-1.778546,0.930678,-0.802190,0.000000,0.000000,0.480000,0.340000,0.280000,-0.250000,-0.850000,-0.802190
41,-0.984333,-1.784979,0.930678,-0.819745,0.000000,0.000000,0.500000,0.340000,0.280000,-0.250000,-0.850000,-0.819745
42,-0.989229,-1.791554,0.930678,-0.837302,0.000000,0.000000,0.500000,0.360000,0.300000,-0.250000,-0.850000,-0.837302
43,-0.994230,-1.798269,0.930678,-0.854862,0.000000,0.000000,0.520000,0.360000,0.300000,-0.250000,-0.850000,-0.854862
44,-0.999336,-1.805126,0.930678,-0.872424,0.000000,0.000000,0.520000,0.360000,0.300000,-0.250000,-0.850000,-0.872424
45,-1.004547,-1.812123,0.930678,-0.889989,0.000000,0.000000,0.540000,0.380000,0.320000,-0.250000,-0.850000,-0.889989
46,-1.009863,-1.819261,0.930678,-0.907557,0.000000,0.000000,0.540000,0.380000,0.320000,-0.250000,-0.850000,-0.907557
47,-1.015284,-1.826539,0.930678,-0.925127,0.000000,0.000000,0.560000,0.380000,0.320000,-0.200000,-0.850000,-0.925127
48,-1.020809,-1.833959,0.930678,-0.939200,0.000000,0.000000,0.560000,0.400000,0.340000,-0.200000,-0.800000,-0.939200
49,-1.026419,-1.841492,0.930678,-0.953276,0.000000,0.000000,0.580000,0.400000,0.340000,-0.200000,-0.850000,-0.953276
50,-1.032113,-1.849137,0.930678,-0.967353,0.000000,0.000000,0.600000,0.400000,0.340000,-0.200000,-0.850000,-0.967353
51,-1.037891,-1.856896,0.930678,-0.981433,0.000000,0.000000,0.600000,0.420000,0.340000,-0.200000,-0.850000,-0.981433
52,-1.043753,-1.864767,0.930678,-0.995515,0.000000,0.000000,0.620000,0.420000,0.360000,-0.200000,-0.850000,-0.995515
53,-1.049699,-1.872751,0.930678,-1.009600,0.000000,0.000000,0.620000,0.440000,0.360000,-0.200000,-0.850000,-1.009600
54,-1.055729,-1.880849,0.930678,-1.023687,0.000000,0.000000,0.640000,0.440000,0.360000,-0.200000,-0.850000,-1.023687
55,-1.061844,-1.889059,0.930678,-1.037776,0.000000,0.000000,0.640000,0.440000,0.380000,-0.200000,-0.850000,-1.037776
56,-1.068042,-1.897382,0.930678,-1.051868,0.000000,0.000000,0.660000,0.460000,0.380000,-0.150000,-0.850000,-1.051868
57,-1.074325,-1.905818,0.930678,-1.062463,0.000000,0.000000,0.680000,0.460000,0.400000,-0.200000,-0.850000,-1.062463
58,-1.080671,-1.914340,0.930678,-1.076559,0.000000,0.000000,0.680000,0.480000,0.400000,-0.150000,-0.850000,-1.076559
59,-1.087101,-1.922974,0.930678,-1.087158,0.000000,0.000000,0.700000,0.480000,0.400000,-0.150000,-0.850000,-1.087158
60,-1.093595,-1.931693,0.930678,-1.097759,0.000000,0.000000,0.720000,0.500000,0.420000,-0.150000,-0.850000,-1.097759
61,-1.100151,-1.940497,0.930678,-1.108362,0.000000,0.000000,0.720000,0.500000,0.420000,-0.150000,-0.850000,-1.108362
62,-1.106772,-1.949387,0.930678,-1.118967,0.000000,0.000000,0.740000,0.500000,0.420000,-0.150000,-0.850000,-1.118967
