step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.610172,0.266111,0.349428,0.000000,0.000000,0.000000,0.300000,0.320000,0.380000,0.200000,-0.800000,0.000000
1,-1.610172,0.266111,0.349428,0.014000,0.000000,0.000000,0.300000,0.320000,0.380000,0.200000,-0.800000,0.014000
2,-1.610041,0.266159,0.349428,0.020994,-0.006805,-0.291038,0.300000,0.320000,0.380000,0.200000,-0.800000,0.020994
3,-1.609820,0.266167,0.346518,0.031560,-0.014163,-0.236585,0.300000,0.320000,0.380000,0.200000,-0.800000,0.031560
4,-1.609475,0.266141,0.344152,0.041526,-0.012598,-0.670422,0.300000,0.320000,0.380000,0.200000,-0.800000,0.041526
5,-1.609042,0.266163,0.337448,0.052654,-0.021058,-0.507613,0.300000,0.320000,0.380000,0.200000,-0.800000,0.052654
6,-1.608475,0.266138,0.332372,0.062825,-0.021940,-0.801232,0.300000,0.320000,0.380000,0.200000,-0.800000,0.062825
7,-1.607810,0.266136,0.324359,0.073472,-0.027230,-0.832627,0.300000,0.320000,0.380000,0.200000,-0.800000,0.073472
8,-1.607027,0.266112,0.316033,0.083962,-0.030361,-0.982195,0.300000,0.320000,0.380000,0.200000,-0.800000,0.083962
9,-1.606134,0.266084,0.306211,0.094541,-0.033981,-1.096142,0.300000,0.300000,0.360000,0.200000,-0.800000,0.094541
10,-1.605130,0.266045,0.295250,0.105140,-0.037400,-1.214365,0.300000,0.300000,0.360000,0.200000,-0.800000,0.105140
11,-1.604016,0.265993,0.283106,0.115770,-0.040703,-1.330996,0.300000,0.300000,0.360000,0.200000,-0.800000,0.115770
12,-1.602790,0.265926,0.269796,0.126430,-0.043879,-1.446115,0.300000,0.300000,0.360000,0.200000,-0.800000,0.126430
13,-1.601455,0.265840,0.255335,0.137119,-0.046914,-1.559598,0.300000,0.300000,0.360000,0.200000,-0.800000,0.137119
